,year_id,age,waa_pg_1yr,waa_pg_2yr,waa_pg_3yr,team_gp_3yr,inn_pg_1yr,runs_bat_pg_1yr,runs_bat_pg_2yr,runs_bat_pg_3yr,runs_br_pg_1yr,runs_br_pg_3yr,runs_dp_pg_2yr,runs_defense_pg_1yr,runs_defense_pg_2yr,runs_defense_pg_3yr,runs_position_pg_1yr,runs_position_pg_3yr,opprpg_3yr,inn_per_team_gp_1yr,g_c_share_1yr,g_c_share_2yr,g_1b_share_2yr,g_1b_share_3yr,g_2b_share_2yr,g_3b_share_2yr,g_3b_share_3yr,g_ss_share_2yr,g_cf_share_1yr,g_dh_share_1yr,g_dh_share_2yr,g_dh_share_3yr,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6
4798,1.4118540693749153,-0.9892076445590625,1.2520575559835847,0.12786469461915187,-0.40279957554314244,0.2512709985080668,1.0254539772246527,0.46436877921417247,0.2381962921445461,-0.20376496558133486,-0.7787587829755989,-0.46601104166037877,0.5856958583546366,1.378011969690691,-0.9162203246049729,-0.562388718438217,0.5291477567020442,0.4948158438505543,-0.012236973789196161,1.228728521601097,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,2.7877176697101738,2.4000732343937523,-0.3849858970641233,-0.41146577267147366,-0.26631760887566286,-0.28174830508953996,-0.17260344406586967,-3.0223235509631414,-1.651320840953457,-0.9484962174820766,0.44483077192560433,-1.7134939821613218,-0.1102318619625377,0.10050849305243419
1118,0.4270709350293342,-0.1194451407545805,0.4245052718637128,-0.5628999115211255,-0.20064876338165571,0.2512709985080668,0.5568017611448872,-0.5610123885761414,-1.3720233682344654,-1.367282584423059,1.7600202216489733,0.9533749421836231,0.0835513320976377,0.5738258823997189,0.22316585542976433,1.3119225330719027,1.420433979987639,1.439011434191817,0.4974064322107488,-0.19276817229229962,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,2.745892152870438,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-1.392287463693433,3.114812306904568,-2.8388770994139114,-0.19058786605007064,0.5433111414132765,0.08418625973769195,-3.256528506912627
3288,1.5431584872876596,1.0402381976513955,-0.4362307208168114,0.20446903893605636,2.0659646067206383,0.2512709985080668,-0.42107247538624804,-0.6296090073759899,0.027981006588665293,1.0400666878756566,-0.33419539458882475,-0.9011651291302955,-2.1442879029038067,-0.43768390821470904,-0.14577824096243538,1.6118286391111891,1.4269333801062358,1.535386716825859,-1.0541641336714318,-0.36658511613864553,3.470220288475085,3.4184879007011593,-0.4356925046985911,-0.42844468727528173,-0.3390765036552146,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.0707946565102824,-0.0003485571352922505,-0.1986188108046701,3.4146713710171643,0.4220476399086208,-1.3637855104692085,0.576210182734673,-1.833012532084494,-0.37712264106298016,0.44650443221653213
3537,-0.557712199316247,-0.1194451407545805,0.10931913815037123,0.40009353125435887,-0.7382071221528277,0.2512709985080668,-3.5430013068854227,-0.7829317101229302,-0.42002057984451047,-0.5107047376618985,-0.8001733992610005,-0.24056994594986347,-0.6227288119563112,1.5999395483510668,1.0573778896574175,0.059050422032772595,0.24097193404803122,-0.815877229849471,-0.876736215710669,-2.2383763301839825,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,2.8335611355565775,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,3.678752000837326,-1.4503540003423796,0.30489761674582777,1.5786777268524106,2.1594457628930654,2.625484111920158,-0.3939221171787882
5099,1.017940815636683,-0.6992868099575685,-1.5220218973564366,0.3834351372221741,-0.07815743108264142,0.2512709985080668,-0.24332793057808189,-0.8671085940778769,0.5077050047492366,0.5759098648803785,-0.27104218953123543,-0.8684527694785777,-0.3048450800342074,-1.2186755434590912,0.05967298134224076,-0.16980941516374135,-0.5740075169754671,-1.300762911301782,1.2518532492671102,0.373559821493263,-0.2875737211292126,-0.29067825193078245,0.4056943952092227,1.2483289014778203,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,0.86466840472158,-0.27080515265768584,-0.029505639453442756,-0.181003861470067,-2.8729446445322906,2.0285835194600326,0.9854652602272835,-0.8051665218597786,-0.6407655381994731,0.2584575304352363,-0.4028981106691201
5468,-0.9516254530544795,-1.8589701483635446,-2.1396980925780635,-0.5619117197077573,-1.3026305203886477,0.15525475284799098,-0.5758465993119729,-1.350006484244157,-0.831063856003366,-0.704581847499844,-1.4134412214377252,0.15517646228967646,2.0338468644963683,-0.9085350840390237,0.5111878768722853,-0.9417843883937741,-0.8518890214023016,-0.85541315509234,-1.0808465151844686,-2.111750782912265,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.11345309742604057,0.015701622192918957,-0.23117791560210987,0.05620962744164357,2.1941941295046923,-0.22533233999802638,2.0479793783297624,-1.308015771815619,1.1021572678810525,3.0452541899452004,-0.5918132568216583
5750,0.49272314398570627,1.0402381976513955,0.08821377162525056,-0.6663151110202187,-0.029800545037697815,0.2512709985080668,0.06447968704617507,-0.5883094223016203,-0.6034665653806869,0.12640696286806719,2.7785967668924694,0.5722719165324358,-0.1692973233189746,0.44547752969379845,-0.0033435700369257443,-0.689893107535909,0.6678152020786412,0.6171301181863608,0.47806418538903145,0.5426947713575523,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,2.789557082491141,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2023487817164033,0.17541674464669135,3.954044711268867,-1.678551146446195,0.670028677035381,0.9079768352237549,-2.079467423121002,3.9064169003017746
4752,-0.8859732440981074,-0.1194451407545805,1.9594099454106715,1.472738002997698,2.5075121315057745,0.2512709985080668,0.18803846603321617,1.4853135721023887,0.5158563276730507,1.5628119054886926,0.9694690810034186,0.5759743967993068,0.8190705528762036,0.5487213821616426,1.150689817029144,1.7959549694955463,0.6497822281146798,0.6856113214673086,-0.09694609576738861,0.8702177453977746,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,2.764892083780241,2.743783147569465,-0.36262248242173367,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-1.6825012163917104,-1.8748443253890725,-0.9351296205460256,-0.44928640492030775,-1.1184798899787673,-1.3539872170578273,0.18903091713891204
3472,-1.1485820799235957,-0.1194451407545805,-0.4473534391074827,0.2646388263248211,-1.8959097467414552,0.2512709985080668,0.39530710513378253,0.539338207183593,0.7728082020909003,-1.0513187169003697,-1.074538422868318,0.17275333830173342,-0.5477168717000818,-0.8394645013734191,0.20820866233278346,-0.9878372794160978,-1.0560958906496867,-1.3737491682894771,-0.32307679931514577,-0.5762518046533,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.36581722850418397,-0.318570631271672,-0.3849858970641233,-0.41146577267147366,0.2853417576781073,3.850384835922844,2.402156190008853,2.5164654169980722,-0.42592979810018644,2.6971480606429563,2.9761618426232914,-1.5887041948509526,0.9200470968089961,0.43515121900624043
356,0.7553319798111946,0.4603965284484075,0.7258411787744676,-1.3098790218472818,-0.03624101934127468,0.2512709985080668,0.6129074607225276,-0.07418423171512681,-1.9428187225598634,-0.3476992015224935,-0.40080798303790366,-0.31337819275852047,-0.3867007727285724,1.7613643241200263,0.9419047006505581,0.6895951148129309,0.5247055207006587,0.5011689702194014,0.16253758467166446,0.2982646940736292,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.38712248914789055,-0.28195912447445054,2.678777373226405,2.4567159576594744,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,1.820778689971643,1.9806357508098011,-1.255921015906904,-3.796333212497623,-0.3012108347548064,-2.766222675359395,0.6176730475665301
832,1.149245233549427,-0.6992868099575685,1.4120253975880825,0.5891098747994118,-0.46575625064677295,0.2512709985080668,0.6520239199010861,2.3497139667663545,1.4353994528355036,0.6147074199741419,-0.5122904141197542,-1.1689698422238248,-1.2088605030479171,-0.616313388146081,-0.24208350141775256,-1.1205874152816129,-1.2410832898502602,-1.2478290715504912,0.7155274617541271,0.6437258699682408,-0.2875737211292126,-0.29067825193078245,2.6188450144350077,2.399210514644486,-0.3903655788379417,-0.4078643604803754,-0.13331744258679315,-0.3849858970641233,-0.41146577267147366,-0.22211829431859456,-0.018400616438017475,0.012250403622480324,-3.3537178612350877,0.9250513232494445,0.4081283967504637,-0.38270550947990023,-2.2918147573426237,0.058977491335680046,0.18021968534442181
3832,-0.6233644082726192,-0.6992868099575685,0.11418819730419057,-0.018779637903386666,0.6660737608922375,-5.413687495436405,-1.521686923499595,-0.16505935574510705,-0.6549723146215857,-0.050513902736601335,0.3451473515620274,-0.0943378762217461,1.1871299713550167,0.059543846617509506,0.7202661450299062,0.8145254555465246,0.5356198886245914,0.5335643782069452,-1.3323453193714796,-0.19494088409037832,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3669837945634635,2.7642207430175962,2.7760424461878306,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,0.947445177749245,-3.277307457013084,-1.222091803724593,-0.8026522151386519,-0.6577578614805227,-0.8538289214890786,0.3986407681395711
5339,0.29576651711659,0.1704756938469135,0.6969667727088129,0.04379357615189675,2.6776031062043426,-1.4770214233732974,0.8986105506690841,0.6658288446116672,-0.04230791985418947,1.3016245324880737,0.17092791678300492,1.1294951966963065,-2.0811954583940033,0.04637779658964725,-0.392790206710424,2.3881355451533763,0.6086731005030783,1.5366396768611439,1.6994526789235438,0.40852981782615355,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.11513928901253882,-0.40961466068564756,2.435194331121207,-0.41146577267147366,-0.3062567485356641,-0.2284756810493467,-0.2694882581276088,-3.0080203232558063,4.377046994814565,-2.3312680994924957,-1.0090937119524015,-0.5081409637533927,-0.7088866742003274,-0.2327067300676265
218,-1.8051041694873167,-2.1488909829650384,-0.8903688940766421,-0.45098918205119615,-0.5111967243468237,0.2512709985080668,0.4685113115668356,-0.3860788064800592,-0.05272052680808506,-0.9030034679202076,-0.9588934964351759,-0.5726359587181873,-1.445028043485005,-0.763677330843379,-0.6414472737953956,0.324101234248139,0.2863055219596101,0.5464980226447329,-1.505780799206221,0.9441765884139919,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,1.8400623090329764,2.745411127852509,-0.32020910982409817,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-0.8780614915736331,-3.002282554272674,-0.14926333788817478,-0.8327107871179442,-0.8839652870173759,-1.8490777120812443,0.16463507923477078
141,1.6744629052004036,-0.1194451407545805,-0.3191444139418787,0.7932937633745475,-0.14388894698676685,0.2512709985080668,0.44245192770276115,-1.1064043418654808,-0.2547617364894483,0.06400859270801196,0.10395196003728911,0.48658594464202665,-0.207345011770504,0.3874832002201888,1.0245135316591407,-1.3081558642844582,1.2965554750033268,1.273474796106527,0.21724142632385723,-1.9124695604720847,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,2.7260764690100925,-0.41146577267147366,-0.3062567485356641,-0.23757923072710124,-0.2694882581276088,-1.150617555389616,1.191837333421203,-2.8415461063434666,0.3602714652906587,-0.6957693122608588,3.113991222194695,-3.1624671448270507
3123,-1.1485820799235957,0.1704756938469135,0.9197964633896889,0.25315413035451567,0.19866394201846024,0.2512709985080668,1.2487455213167642,-0.14283250777611722,-0.16509264888560565,-0.38166979605796736,3.9733534343755985,0.7427424516366136,0.8325872772647877,0.2268618934462449,-0.4327014996982767,0.6550909342342985,0.9044450498513935,0.7878053289264643,-0.6979692191237861,1.1293269568389717,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,2.789557082491141,-0.4078643604803754,-0.3871189331381387,-0.3849858970641233,0.03103789663235127,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-1.515502403489957,-1.925467564442036,-1.7455536816011252,0.7692105216702907,1.3477131900215338,-1.3680362081174533,2.9985327985902805
2404,0.8209841887675666,-0.1194451407545805,0.46971450274763127,0.5061202397117278,0.1797724888006758,0.2512709985080668,-0.4493700926474617,-0.1007236345998509,0.3905288298649042,-0.0995412509711337,-1.900754890777552,-0.5900292012445928,-0.9516203420277558,1.0088578506105903,-0.14577824096243538,0.04751127057748515,1.490241220476649,1.5057545562111876,1.2111601376844958,-2.057498072993879,3.6773427929414635,3.6404038243628993,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,3.7052400396970637,2.74334759227766,-1.825777268417216,-2.7343648524883353,-1.2292656904382342,1.6751945871737903,-0.36030203989849996
3791,-0.557712199316247,2.7797632052603594,-0.10247394039125024,-0.1301479120211018,-0.9693073736105285,0.2512709985080668,-1.4854530255340204,-0.05654895681989798,0.3179539559868195,-0.6065527530734962,-0.005368087255671712,-0.43361913629864585,0.271433653520292,-0.49873914569296784,-0.8983030668458428,-0.9179625955843608,0.39179668549790087,0.35498341675047496,0.16320712398472503,-1.298678477514675,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,2.7625556064803267,2.724078972419526,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.2267978031268213,-0.07154256043250316,3.211889439052604,0.2313738182921281,-0.9220504992001701,0.24818142558319392,-1.2163755123829165,0.8743135769237881,0.029882564273900115
5420,0.4270709350293342,0.7503173630499015,1.3338412592750266,-0.0701370317971035,-0.00045218762296818723,0.15525475284799098,0.15072172521066207,0.22833769466091525,-1.0701155071131694,-0.7929437018407353,1.5064956955047895,1.4366921623680438,0.9109574242992308,1.4013445939510967,0.7318114172264144,-0.010724991614608496,1.4141398845337123,1.4736033141810392,1.355904618067022,0.16572927439078888,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,2.745892152870438,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-3.5833355600440275,3.9688932731007576,-2.599054478696908,0.6274413076439677,0.6336009146590422,-0.7906882645402317,-3.0076679824842656
1259,1.2805496514621713,0.4603965284484075,-1.1673694855995813,-0.7860632932547552,1.006614892058914,0.2512709985080668,0.5064846751344129,-0.09180628547859473,-0.06730277943836993,1.2253427070992522,-1.4829217537721335,0.8019285397524274,-0.1534250651295576,-1.274538998860681,-0.642837649764072,0.2527585848886449,-0.9604820490960468,-1.0207119936163311,0.077828462693472,1.0060255622979672,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.036911087170045175,0.13180510227433276,-0.06262608756335412,1.806005952748147,0.8063899321324388,3.3922805840086947,1.276967504162896,-0.30756345261265766,-1.9683082500694804,0.34141631060802585
729,-0.6890166172289912,0.7503173630499015,0.06343360856639217,-0.776317072793658,-0.8992556926076545,0.2512709985080668,1.0448494819702483,0.2950585054590965,0.37850746595842655,0.026066792513144414,-0.44794560281979207,-1.1592759668957926,-2.16270609561773,0.39918588074354117,-1.3232463310576337,-0.7363419614408726,-1.1920945319591973,-1.1907635135774548,-0.9928144943933146,1.333561865858425,-0.2875737211292126,-0.29067825193078245,2.73863079949907,1.6186793442789935,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-1.4738654415543768,-4.066377636762499,0.6100331423088514,-0.01904660581420027,-1.0582329961296784,-2.406897060821824,1.5561257390083438
4879,-0.9516254530544795,-1.2791284791605566,1.0801922759979283,-0.8372690880599132,-0.12973523798152517,0.2512709985080668,1.1091956585267426,0.4615440113438001,-1.565239117260818,-0.40199081598880404,-0.5419096188801819,-1.1201858079575389,-0.4159074987603691,0.31960309517870106,0.17267115360981244,-0.2965798151794571,1.667625366854712,1.4153916980621408,-1.0808465151844686,1.2162354287621417,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,2.745892152870438,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-2.799637298706916,-1.1454878434259914,-2.632009495118217,1.3987897193902026,0.22791756157532275,-1.279622994269787,-1.8175328133239739
5691,1.083593024593055,-0.9892076445590625,0.11520096160818416,1.5028974959112473,2.1672223529555237,0.2512709985080668,0.3841260591944382,0.5933377986614115,1.553755989876961,1.817288221891693,1.8247336892833792,0.9347100239064682,-0.8719983874262773,-1.6142947556350085,0.3357480613141506,0.9711241849777046,0.5181655621430621,0.4973394468248452,0.9003203121585461,0.25643999196060097,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,2.767745282021483,2.8072743786081586,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.2381313441566315,-0.2694882581276088,-4.253082609664418,0.5801824806154892,-0.9393962868571958,-0.29433451370713926,-1.6390327504115247,1.0114913414139484,-0.09186998047035727
1538,-0.49205999035987497,1.3301590322528896,-1.1891218505992167,0.13243921140371467,-0.7723032260534703,0.2512709985080668,0.32165647349462584,-0.6117320383370308,0.9586013235573811,0.008831077113555075,-0.1657936330930302,0.6475449501319207,-0.12870309920379638,-0.05531628844122643,-0.22479794184884905,-1.1222409422383395,-1.8387933087335167,-0.7159058934609746,-0.7706762289715796,0.6974671631701189,-0.2875737211292126,-0.29067825193078245,0.15821314576419718,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,5.162742775573867,5.391270613668107,-0.2694882581276088,0.7652955702444499,0.42601491405959896,2.107995776444221,4.044651281688778,-1.4628968345950712,-0.30215891207516565,0.4334059093567867
5548,-1.411190915749084,-0.6992868099575685,1.6148258689251385,1.3096644522228689,0.7041559065978528,0.2512709985080668,0.7487650675836112,1.238525713375304,1.17838603484912,0.6672292639575792,1.3515096595736567,-0.9413020165638469,0.15537435442583886,0.8501082130621374,0.3773614454615096,1.0003788926736388,-1.128168903325234,-1.1816330243017714,-0.8373821827541713,0.540522059559472,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-1.5725177422382057,-2.7728192393559636,3.4314572329991333,2.415989060203332,1.418004641788687,0.7409884235335403,-0.23977749224527725
4707,1.2148974425057992,-1.5690493137620505,2.191484642218232,-0.7192782654040736,0.5097849177921212,0.2512709985080668,-0.22825122609878742,1.313256972062072,-0.514343127692801,1.332744650920016,-0.2438132702774556,-0.6542291201073269,-1.8219817890884498,1.7735015253056627,-0.14577824096243538,-1.3629425917822469,0.40396782425273087,0.15046901266771065,0.2319216957064963,-1.1916724214592689,-0.2875737211292126,-0.29067825193078245,-0.2089551258273297,0.12653158956146962,-0.3903655788379417,2.559461810410849,2.146853450011417,-0.3849858970641233,-0.41146577267147366,-0.25041264175442374,-0.28174830508953996,-0.1681120950696302,-0.3100807317772115,-0.6924647746163889,-1.0286916472680083,-0.9042304935479772,-1.4252406516002292,2.277847917013896,-0.4594259334410651
3900,-0.16379894557801455,-0.4093659753560745,-0.06362544513356377,-0.2896899043736086,-0.830768843707098,0.15525475284799098,-1.9188087254088635,-0.3747667176351102,0.19047194591604577,-0.24909506372800352,-1.0972697081382154,-0.586130489523582,-0.08319827307854494,1.2522772508408988,-0.6719338102792898,-0.583588000815039,-0.8157750172014357,-0.8359693012139111,-0.09027550038912854,-1.412701987824748,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.03189222391478468,0.01905832203396643,-0.2694882581276088,5.600283450203309,0.5540894519444419,3.2660132943764943,0.5663035472287612,0.8669841350541088,-0.05556066876684975,-0.6185516626227442
1131,-1.476843124705456,1.6200798668543834,2.0204216099866663,2.1919904797545184,2.7465122779348503,0.34728724416814255,-0.03889017884402322,2.0067655010965697,1.7911820126233933,1.2621916013200882,0.763940376688077,-0.6355360496155716,0.17036572950255027,0.5118394620587912,1.1047944165442911,2.5499918942643522,-0.9315252514573819,-1.056170543565904,-2.4970213533146195,-1.5398494871014803,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,1.6152926041317186,-1.6453497879205239,3.0218141071388023,-0.7519546931108647,1.1526151428054672,1.6993248539914794,-0.27511811841574013
781,1.083593024593055,-1.8589701483635446,-0.5397900204304226,-1.7461719458515255,-1.009284678362888,0.2512709985080668,0.21535555444964344,0.5845300586231041,-0.7938136347147527,-0.28194530407597307,-1.8235401210411588,-0.9268502702178337,-3.0300892313765204,-0.8815684850012184,-0.518572797563662,-0.16980941516374135,-1.305495711870355,-1.9592403461325811,1.0997686341932653,0.8810946339084051,-0.2875737211292126,-0.29067825193078245,0.47894302362954866,0.042349794760389255,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,0.13870623049691602,4.68614961811631,5.7504333346973375,2.673906224935847,3.381782042808576,0.8621283293867121,2.396903120503617,-1.1903158783508523,-2.604822656114622,1.2877592839458705
3220,-0.557712199316247,1.0402381976513955,-1.8995805455642736,-0.29421815894202935,1.2424858787505992,0.2512709985080668,0.17852507852342006,-1.393957429218795,0.4955159174692465,0.8396959102345248,-0.1252815550307097,0.9107122718358326,-0.2581084060906154,-1.3392074475006597,-1.5207210363860404,0.2747101693069515,0.4172724150749047,0.4042585822755832,-0.876736215710669,-1.7060619396545487,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.36354942310206345,-0.3903655788379417,2.7877176697101738,2.7425048006358,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,1.7540752837636786,-1.7018981078720108,-1.1163296419047983,-2.451283290534915,-1.166698851169032,1.7796396461920054,-0.018285678222844458
3422,1.4118540693749153,-0.6992868099575685,1.5962924520414123,1.9549687694312676,1.624096847268963,0.2512709985080668,0.8926339019152245,2.065459879838327,1.6197578070129992,1.8024675246706605,0.8091859195976498,0.12301013102925473,0.2031125615507603,-1.2725203147141424,0.1486582241238836,-0.751176854726261,0.6327492196110799,0.5758777796636567,-0.3124137658108657,0.5497560847013094,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,2.8335611355565775,-0.3062567485356641,-0.23701296054296722,-0.2694882581276088,-2.7648097326579366,-2.811744141644338,-0.6259949700355338,0.18396185167227605,2.814748062507948,1.0127836881773291,-0.3518710885659221
1026,1.6088106962440316,-0.6992868099575685,-0.250732483517543,-1.0199459246336207,-1.2408997487144313,0.2512709985080668,0.30825467603461293,-0.14695172977876464,-0.7336220630185227,-1.1228593962096844,0.6416736150090732,-1.0214742001968484,-0.030066185865964587,-0.932444131884809,-1.0641860227879767,-0.77427754768901,0.6382205156646447,1.1105595425599775,-0.47917865026734735,-1.2535947077045289,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,2.727205657759198,-0.4078643604803754,-0.40961466068564756,-0.3235961313791319,-0.41146577267147366,-0.19255613472881322,-0.28174830508953996,-0.2694882581276088,0.12233410308000382,0.7767095333611419,-2.1337366939271005,0.015399939733057467,-0.327073652933379,1.91866956036708,0.4404278000512204
3386,-1.7394519605309444,-0.1194451407545805,-0.26286957954161294,0.17171311160290018,-0.0939190447710787,0.2512709985080668,1.207796443392676,-1.0119165327802715,-1.1374221358434737,-0.7450294113091002,0.07442472350113391,-0.7204764944248278,-0.5370208151088078,0.752897763384619,2.0470184586355558,1.0978945849934203,0.7252642498002687,0.6739365335927561,-0.9714636296324176,1.4530610147527891,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,2.789557082491141,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-0.8803310592511556,-2.5336424074995922,-2.076404632693733,-1.537701086756028,-0.1672179150585172,-1.8744937626918434,3.0693708014634176
243,-1.2142342888799678,-1.2791284791605566,0.2193763448644517,0.2461179534039396,1.3715452386283156,-0.4208427211124638,1.2475429355573635,-0.13605907935268494,0.17485960037579604,1.2414550473920025,-0.35371119857439387,-0.1823926833745403,-0.6434560281371678,1.256758148384054,-0.09732276400378545,0.21349636126173,-0.7014708703396197,-0.1708283858553214,-1.334329139558322,0.7914002922564087,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,1.1129422167751921,-0.3062567485356641,-0.28174830508953996,-0.2694882581276088,-0.9924900293900062,-2.3659404256874903,0.4465439660723629,2.6989612895529955,2.6436626370900203,0.8249161384664276,0.06493615319526208
5605,1.017940815636683,-0.1194451407545805,0.5155109463550309,-0.6210543662814976,-0.3709098347724637,0.2512709985080668,0.041459886582821,0.38315533346720043,0.24544813300579632,0.6292186043913937,-1.6512080342073665,-1.7521686614325105,-0.31192258710989224,1.5889446719829021,-0.8948191556149022,-0.598329077188697,-0.8002131423793756,-0.8666720619762349,1.1191108810149826,-1.7608554370343723,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.38206869513231057,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,-0.41146577267147366,-0.3062567485356641,-0.1322044390338539,-0.10429616508708903,0.9220663816585766,2.4295784369188174,3.1709191391170943,-0.8168660421801691,-0.6880114870971004,2.8170320216342897,-0.7763846505182185
4124,-0.2951033634907587,0.1704756938469135,-0.13375063590879704,-0.6826351527780339,0.8451671639863354,0.2512709985080668,-0.5623624807871188,-1.5067666572939682,-1.8636201012239932,-0.6584051601021668,2.7811296896137505,2.1544931996676344,0.13149612542554814,1.1273790314907892,1.626817831177538,1.9836410162720606,0.2910921173409491,0.20731166484137772,0.5507711952368227,-0.77016633263188,-0.2875737211292126,-0.29067825193078245,-0.4356925046985911,-0.42844468727528173,-0.3903655788379417,-0.4078643604803754,-0.40961466068564756,-0.3849858970641233,2.782857590115514,-0.2076569975000355,-0.28174830508953996,-0.21978760675827558,1.1478117896792177,1.5647893816339984,-0.7208972098900237,-2.286143811211014,4.386444256780092,0.8083982191128979,-1.1277851528133194
