,year_id,age,inn_pg_1yr,runs_bat_pg_1yr,runs_bat_pg_2yr,runs_bat_pg_3yr,runs_br_pg_1yr,runs_br_pg_2yr,runs_dp_pg_2yr,runs_defense_pg_1yr,runs_defense_pg_2yr,runs_defense_pg_3yr,runs_position_pg_1yr,runs_position_pg_3yr,percent_team_gp_1yr,inn_per_team_gp_1yr,g_3b_share_2yr,g_3b_share_3yr,g_cof_share_2yr,g_cof_share_3yr,pc_0,pc_1,pc_2,pc_3,pc_4
5416,-0.9415370947135008,-0.7106170233151966,-0.0042203051617720365,-0.4653712781586428,-1.6161308400871914,-1.3771881763277507,0.4634879329477653,0.6398752899010619,1.5553903390206847,1.260856044193096,1.050529413330813,1.348561526101918,0.8053585698035345,1.0339490670011187,0.09992003830182483,0.05715804508950659,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.3870305913033092,-2.1395118797805712,-0.5493336441104804,3.4396342529949835,-0.9349794474240097
2253,0.23577915350305415,0.5108397846850747,-0.7070571710308827,-1.5743056628166412,-0.5665550525120059,-0.8860886762873552,0.43171986364836495,-0.5412178346298043,-1.1533486263829535,0.6750780096465298,0.2664115312138939,-0.03204886888545575,0.42134112510191274,0.32454192486299027,0.38641199326182846,-0.005486480482034706,2.830391719297896,2.834918289947093,-0.6297135792156676,-0.6336012533620292,-1.1231271594429022,0.23242601871564164,-1.1558474604438373,-0.17266032804796988,0.6067247629618551
4487,-1.4647887605875252,0.5108397846850747,-1.3875444855895525,-1.8537130319896047,-1.9298546828753618,-1.5905229985289941,-1.746538645050723,-0.6266848865764624,0.0696292319850952,0.7827742734109762,-1.867421285592519,-0.4511531521078035,0.604080655676929,0.6633569976863432,-1.160644563522195,-1.3987871354352952,-0.4026939464692888,-0.40643909864810596,-0.5770818100770568,-0.6336012533620292,2.0409361767272305,-1.9491439634432575,-0.36644115887227535,4.624883529271178,0.13553663769861654
723,-0.7453177200107416,1.4269323906852782,0.3272512429766281,-0.12941389963384275,0.8103636930495518,-0.7467651226448233,-0.6759295628678408,1.3461734014059044,1.223845283055366,-1.6799188086314898,0.07334963640885439,0.5484454347265668,0.16637052827854562,0.02540161027937935,0.8349765398849227,0.7788507531086529,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.548110226337697,-2.890790289781879,-1.4354519979913236,4.687691642194672,-1.2392014741455697,1.2838393467509335
3970,1.21687602701685,-0.40525282131512874,0.7113871347594,1.2146817705953163,0.054689347946471345,0.061578801592177934,1.0885992743242654,0.26211002098954006,1.2914591227334375,0.10577633728558014,0.05898356321896108,1.475104958002045,-0.8252677026054667,-0.917220905435324,0.7302023392138332,0.858575941194406,-0.4026939464692888,-0.40643909864810596,1.9229272240069557,1.948227762772807,-2.645395118146005,0.7218129164671638,-0.16183840883039952,-0.2739010673428631,0.62993598038377
4768,0.9552501940798377,-1.6267096293154,0.7745557333897645,0.5886936574168006,0.985993557398764,0.7518975852262079,2.0514399421427854,1.6195978829974764,1.3480358610100294,-0.48453590210055597,-0.13916917043473495,0.8046284168435401,0.6071361026368958,0.5652643810091111,1.1885894671498412,1.2636052013552381,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-4.553478449794709,-1.3182077172185287,3.837132329932808,-1.384322694622941,1.9154684132052338
533,-1.268569385884766,-0.7106170233151966,0.605227905463568,1.406400362180059,0.16735990770552991,1.2862316345861036,1.7453029320800673,4.165246172791109,-0.17154331242153348,1.3123494349210871,0.39623174520211374,0.2979560673398373,-0.8069467676270474,-0.9454755052853875,1.07399268516584,1.0940329511012352,-0.4026939464692888,-0.40643909864810596,1.692366119199751,1.4038662232263055,-4.217093838190081,0.26791266980636835,0.5912677160609516,-0.2271793138641197,0.8030594507126526
4492,0.4319985282058133,-1.6267096293154,0.46406730260947504,0.42508732413809547,1.0814232277099913,0.2658868067294885,1.0388715363413348,-0.450335158500543,0.4791539654898309,2.280354748917868,1.010364375673771,0.12749322671157062,0.4615825690317891,0.4081276314544989,-1.676330082450203,-1.1957324663413325,2.830391719297896,2.834918289947093,-0.6297135792156676,-0.6336012533620292,-2.7350880508617617,-0.6623533332602182,-0.27020416653600443,-0.16527434183217254,0.8896390886609657
3322,-0.8107241782449947,0.5108397846850747,0.0784601439943974,0.18138667097727068,-0.5921941441166652,-0.6097039815105483,-0.42639508936860027,-0.815969497761949,0.1488897127208494,0.5427155740310248,1.72372897986187,1.0538578331698047,-0.752739304489508,-0.7860755072457895,-0.24387030765018092,-0.18207923791215716,-0.4026939464692888,-0.40643909864810596,1.9229272240069557,1.9051972791705594,0.3387764455634381,0.3247091707586151,1.1682145042192478,0.1452340134558726,-0.9427941846500075
2524,1.6747212346566214,-0.40525282131512874,0.31286010296532507,-0.7525486425148791,-1.5976535683525,-1.3507617717742684,-0.21293798762845184,0.5750860530663527,1.9826228172204847,-0.09769298777942789,-0.7336273713958231,0.9537254099524065,1.2366332325459584,1.2226235384450845,-0.9314509995541914,-0.6448926725226014,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.794518324160112,-3.2066977514194326,-1.8096156317247007,-2.65990029912262,-2.708916175014404
3352,-0.28747251237097027,-1.3213454273153322,-1.1724209687027025,-1.2009749759758657,-0.6301552919102036,-0.4262809372621624,1.5522148007497596,1.9808442002735636,-0.13887878781761379,0.18953787610400985,-0.28406835691900034,0.26106430116882917,0.2680911267067961,0.21266625011292833,-1.1752360792406549,-1.3373400876764037,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.4206412364130279,-1.0822983531639823,4.66638157272816,-1.1152617349402578,1.1383094251890338
766,-0.35287897060522333,0.2054755826850069,0.3730111098713697,0.802288723139089,-0.14432461921764816,0.6149825898162136,1.5458127694251829,1.08962824374427,1.574466671144456,-0.10912885495461347,-0.052769655512440665,-0.4814854219652705,0.35476877811496643,0.22810843968260783,-0.24387030765018092,-0.07029116210776805,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,-2.6782787368423455,-1.4501668131531813,4.5595197697121925,-1.3244147581153949,1.345997179409336
4958,-0.8107241782449947,-0.09988861931506092,0.5107170082096688,0.06905813130891132,-0.6500927955478687,-0.26625530137887515,-0.4643630521514806,-0.8404280928442919,-0.9247722889369696,-0.4089606307596729,0.891225044564485,1.585383946241876,1.594649656478217,1.5760411760467685,0.5052270616992304,0.590275945144636,-0.4026939464692888,-0.40643909864810596,-0.6297135792156676,-0.6336012533620292,1.6505032703482159,-0.7281627494404732,-2.9638873420226814,-1.29149150587638,5.3619858211510545
