,runs_total_pg
4671,0.0762222222222221
2789,-0.0526956521739131
2377,0.1536496350364961
5329,-0.1432743362831858
2565,0.0172941176470588
5262,0.114437086092715
4026,0.021937984496124
3216,0.0415384615384615
5537,-0.0258394160583941
2928,0.2043037974683543
693,-0.0084177215189873
4437,0.0954135338345866
4888,0.1018248175182479
2754,0.1774666666666665
920,-0.0261643835616441
4529,0.2744444444444443
1519,0.0803921568627449
4754,-0.0663636363636363
1694,-0.1881395348837208
205,0.3646296296296296
186,-0.0146794871794873
3218,0.176950354609929
2433,0.1197530864197532
1430,0.00556338028169
1245,0.0775172413793102
3581,0.5129078014184396
3886,0.1418064516129031
1653,-0.0074125874125874
175,-0.0541538461538462
1967,0.0189523809523809
2714,0.1677450980392155
3776,0.3601875
5057,0.170375939849624
5454,-0.2151639344262292
3502,0.2037499999999999
3645,0.0197115384615384
4549,0.2713157894736841
1900,-0.0014049586776858
4238,0.2179577464788731
1082,0.0402684563758389
1727,0.2712738853503182
3699,0.3137341772151897
5447,-0.0362711864406779
4521,0.1660402684563759
1715,0.1934399999999997
588,0.210576923076923
4679,0.0964556962025317
840,-0.0663265306122448
1818,0.2130065359477124
3591,-0.0058415841584158
3369,-0.1498101265822785
3980,0.0224812030075188
4157,0.1280921052631578
3992,-0.0624666666666664
2618,-0.0107352941176468
3013,-0.0846956521739132
5343,-0.1872180451127819
2673,0.0055645161290322
3143,0.2363114754098361
4453,0.1825806451612903
3978,0.0159627329192545
4714,-0.0395901639344262
4173,0.3407547169811321
3908,-0.0476521739130434
3456,-0.017128712871287
1088,-0.1802027027027025
173,0.0834666666666666
499,0.0002702702702703
1707,-0.1595364238410594
3723,0.0760377358490567
703,-0.0322758620689654
2888,0.0492805755395683
2010,0.0679069767441861
1994,0.0615094339622639
4295,-0.0038167938931298
2773,-0.1242105263157895
1254,-0.1610679611650484
1778,-0.0795205479452052
2823,0.2143689320388348
121,-0.1840425531914892
2490,0.0911920529801325
4255,0.060546875
4354,0.2124516129032259
552,0.1537815126050419
344,0.0831168831168831
2315,0.2736781609195401
615,0.125220588235294
1504,-0.044957264957265
2440,0.0608904109589042
3081,0.0606535947712418
4555,-0.0497560975609756
3196,-0.0861111111111111
1847,0.0197402597402598
1680,0.135925925925926
2942,-0.01824
4119,0.1390344827586206
3740,0.2373026315789474
4098,0.0503076923076924
1939,0.1052229299363057
1947,0.3114545454545455
4202,0.1794782608695652
2617,0.1471337579617834
4471,0.1383333333333333
4918,0.0994736842105263
901,0.0435624999999998
4055,0.1177777777777776
3873,-0.0393333333333332
1180,0.1232867132867132
1815,-0.043916083916084
1355,0.0414285714285714
3330,-0.0728461538461537
5196,0.0882068965517241
5095,-0.0612195121951218
1768,0.0513013698630136
2422,0.0534751773049647
2834,-0.1061111111111111
2791,-0.1444444444444443
571,-0.080718954248366
4629,0.1703124999999999
3226,-0.0474637681159419
621,0.4157792207792206
3883,0.192341772151899
3758,0.0141509433962265
5468,-0.0772268907563024
2261,0.1080530973451326
3091,0.023014705882353
2619,-0.1558333333333331
1667,-0.25928
4452,0.3321739130434781
4685,0.1298473282442748
2127,0.2509150326797384
1004,-0.0271739130434783
2246,-0.1084782608695651
815,-0.0029411764705883
5182,-0.0170322580645162
1954,0.1281944444444444
42,0.2410655737704918
486,0.0862500000000001
5161,-0.1075714285714284
3763,-0.0548630136986302
341,-0.0139160839160838
62,0.1570370370370368
1890,0.1704201680672268
657,0.0939215686274509
4770,0.0664999999999998
5132,0.4279470198675496
383,0.4961538461538461
4927,-0.0835185185185183
1927,0.2210759493670886
1944,-0.0355263157894736
2143,0.0322784810126582
675,-0.0400694444444446
1456,-0.0969672131147542
1190,-0.0615079365079367
1581,0.1002013422818791
5634,-0.2356818181818179
590,-0.0731292517006803
3289,-0.1525203252032519
2602,-0.0476433121019107
1288,-0.39390625
2711,0.10296
3298,-0.1130666666666666
3566,-0.2219871794871792
3709,-0.0667961165048545
2279,-0.1315384615384615
1873,-0.1434234234234233
4599,0.1497619047619047
4666,-0.02099173553719
504,0.4497959183673469
851,0.1275555555555552
2024,0.0028025477707007
4195,0.2076158940397351
4357,0.2141401273885352
4427,0.1596078431372546
3402,-0.0593069306930692
4180,-0.2678523489932883
2991,0.2735106382978722
222,0.0065
4615,0.0625949367088608
2385,0.0731292517006804
37,-0.0930281690140844
3314,-0.1877894736842105
4460,-0.0045033112582781
4022,0.150828025477707
5362,0.1150757575757577
4667,-0.0268376068376069
5479,0.2413333333333333
5288,-0.0109090909090909
1055,0.258205128205128
1016,0.1006060606060608
2755,0.1424489795918367
3070,-0.2044680851063828
2121,0.0081818181818182
4823,-0.170162601626016
5099,-0.0049305555555556
4959,0.119640287769784
2356,-0.0330656934306568
239,0.0406622516556291
5354,-0.1339333333333334
3890,0.3117567567567567
4092,-0.0650434782608695
4845,0.2680769230769232
937,0.134074074074074
1201,-0.1263576158940396
3809,-0.0894656488549616
1896,0.1336567164179103
5363,0.0542675159235669
3959,0.0875510204081633
3684,-0.0139102564102561
4999,-0.0658461538461538
717,0.2479508196721309
3211,0.0037593984962407
5503,0.0071917808219178
4061,-0.1384999999999999
4258,-0.0498484848484847
3186,0.1083333333333331
2558,0.0969784172661871
2231,0.1079230769230771
908,0.1654605263157895
3783,0.1363013698630137
5047,0.0679729729729728
5497,0.1668571428571428
636,0.1068888888888886
5474,0.1062345679012345
628,0.1782258064516128
4466,0.2837999999999999
5247,0.2816233766233765
743,-0.1004375
140,0.1408609271523177
281,0.0368789808917197
4091,-0.1080645161290321
4595,0.1518803418803417
1558,-0.0322950819672129
5643,0.0523703703703703
918,0.1571153846153846
607,0.1074452554744525
4931,-0.1378448275862068
5106,-0.1227891156462584
5186,0.0566666666666666
4187,0.0546710526315788
5153,0.5504285714285713
3263,0.4269565217391303
3643,-0.0513636363636363
5671,-0.0588079470198674
5514,-0.0902083333333331
4826,-0.0228275862068966
2111,-0.1288235294117647
2488,0.2314012738853502
5246,-0.0058715596330274
437,0.0137121212121212
5007,-0.2336144578313251
981,-0.0183098591549296
1050,0.0336470588235292
987,0.0151020408163264
309,-0.289222222222222
1101,0.3465909090909091
2161,0.0808450704225351
1182,0.1667948717948716
4385,0.0746012269938649
671,0.2168421052631577
5596,0.422919254658385
1298,-0.01256
3117,0.2079710144927534
1487,0.0268749999999999
2712,0.2501408450704226
2813,0.0855737704918032
885,0.0245299145299144
5542,-0.1110204081632654
368,-0.0286394557823131
4879,-0.0196478873239436
2977,-0.0290243902439026
512,0.191190476190476
122,0.0171296296296296
3795,0.0964705882352941
4204,-0.0412030075187971
4623,-0.0630935251798558
3411,-0.0534862385321101
4717,0.080493827160494
4707,0.0881944444444444
5398,0.1589565217391302
1096,0.3360389610389608
5499,0.0768888888888888
1093,-0.1008391608391607
2811,0.0436054421768709
2081,-0.0422535211267606
3115,0.2740909090909089
56,0.1031972789115645
370,0.0481249999999999
1044,0.1278431372549019
3769,-0.0435643564356433
625,0.2053658536585365
806,0.1643750000000001
1593,0.1337323943661973
4278,-0.1036363636363636
4458,-0.147875
1439,-0.0719205298013244
5113,0.1925465838509318
2525,-0.0962352941176469
2419,0.1355769230769231
1742,0.1916216216216215
3880,0.1183950617283949
797,0.1258709677419354
1663,0.1154074074074073
3913,-0.1227835051546391
1674,0.1282692307692308
4708,0.0036805555555554
5400,0.1337878787878785
3119,0.1267605633802817
1997,0.1620529801324503
2017,-0.0134693877551021
3847,0.0278333333333332
1793,-0.0310526315789473
856,0.1842335766423358
2526,-0.0704511278195487
3032,0.2049152542372879
1710,-0.0016279069767441
4760,0.2192763157894737
2084,-0.171925925925926
1918,-0.0861688311688314
4335,0.1458124999999999
5312,-0.0181690140845069
2473,-0.0346853146853147
3551,0.2592142857142855
3061,0.0594557823129252
4636,0.1578343949044586
291,0.3953691275167786
1257,0.0024050632911392
5231,0.1193333333333333
5607,0.3667346938775508
5546,0.1306962025316457
2176,0.1922297297297295
3565,-0.06
1326,0.2703773584905659
1501,-0.0259859154929578
1775,-0.0513013698630136
461,0.2113124999999998
4230,0.0213605442176872
5015,-0.124607843137255
1080,0.0177777777777776
4199,0.0796923076923076
1022,0.2269411764705882
3405,-0.065943396226415
798,0.2830973451327432
3956,0.0452287581699346
1113,-0.0805042016806721
1466,-0.360901639344262
4625,0.2789024390243902
1792,0.0281818181818181
371,0.2642207792207791
5494,0.2645517241379309
303,-0.0386178861788617
31,0.0407999999999999
1448,-0.0117449664429529
4497,0.264296875
3100,-0.1804838709677418
3714,0.2464925373134328
4095,0.0267763157894737
349,0.0687974683544303
3149,-0.1822330097087378
193,0.1839610389610389
449,-0.0890728476821192
1258,-0.1039999999999997
299,-0.1371724137931034
2718,-0.0533928571428573
5543,0.0252678571428568
3546,0.0140506329113925
622,0.6646153846153845
1835,0.0231683168316831
2956,0.0477215189873416
748,-0.0371527777777776
4265,0.1376223776223775
1418,0.0919999999999999
2733,-0.0733333333333333
1931,-0.0131428571428572
2182,-0.0052808988764044
3696,0.1823749999999999
1083,0.062391304347826
2020,0.0745679012345677
900,0.163375
2513,0.086637168141593
3005,-0.2449253731343281
3741,0.0294771241830064
1833,-0.1029032258064514
1639,-0.2314529914529914
946,-0.1071774193548386
1732,0.0592405063291139
2680,-0.0978873239436618
3089,-0.0892682926829269
5438,0.2509278350515463
3053,-0.1392142857142857
2629,-0.0192253521126762
5257,0.1991304347826089
986,-0.1790909090909091
4355,0.0173584905660377
20,-0.0074218749999999
2147,0.1226229508196722
373,-0.0378985507246375
195,0.0443703703703702
705,0.0718633540372672
2552,0.2165925925925925
4387,-0.0309316770186335
4103,0.2810563380281689
647,-0.0791869918699187
4070,-0.06796875
199,0.3613043478260868
3399,-0.0707692307692307
3505,0.1958035714285713
2103,0.1847154471544715
788,-0.0599264705882353
2294,0.0331034482758621
2395,-0.0321710526315789
2463,0.1909174311926604
5538,0.189375
1156,-0.1913432835820894
1637,-0.1199375
4133,0.1525000000000002
523,0.4005660377358491
720,0.0403968253968256
541,0.1136942675159236
3899,0.1184848484848482
737,0.2515596330275226
1293,0.1221710526315788
1386,0.1434042553191488
5586,0.2123448275862069
4414,0.1101550387596897
3075,-0.1240645161290323
4540,-0.0358333333333334
4767,-0.2637837837837837
702,-0.0634228187919462
857,0.0971755725190839
1099,0.3545652173913043
5006,-0.0612499999999998
880,-0.1364814814814814
2531,-0.1542499999999999
153,-0.0242718446601941
5492,-0.1046846846846843
5396,0.162986111111111
4451,0.4649367088607593
5521,0.140703125
5653,0.0145081967213115
430,0.0105882352941176
5606,0.1158974358974357
400,0.0701324503311257
5121,0.0786335403726708
3312,0.0397902097902098
553,-0.0901418439716309
1584,0.0883098591549294
609,0.3652666666666666
1178,-0.1389795918367345
2600,0.0342000000000001
3541,-0.1452941176470586
5453,-0.0629054054054053
691,0.0343225806451613
4674,0.0135526315789475
5255,0.0008823529411763
3262,0.2221232876712328
3654,-0.0635064935064933
5576,0.3035897435897435
3139,0.0287234042553189
5582,0.1482692307692308
1871,-0.0437654320987652
2806,0.2183950617283952
2357,-0.0719594594594596
4365,0.1966459627329192
1272,0.0600735294117647
3781,0.0227631578947368
4101,0.3281395348837208
1666,0.0791503267973856
1153,0.1015625
1823,0.0325396825396825
2003,0.1158749999999999
889,-0.0747297297297298
4535,0.1177659574468086
4479,-0.1071171171171169
305,0.0296178343949044
3183,0.2448837209302322
704,-0.0316981132075471
2324,0.0692142857142858
2634,0.1099295774647884
5621,-0.1915894039735096
3770,-0.0692233009708739
4137,0.1772077922077924
812,0.2386554621848741
2804,0.0417054263565889
5230,-0.0096774193548387
762,-0.1462251655629137
4722,0.0976315789473683
2599,0.1008974358974357
2840,-0.0717482517482516
5673,-0.0919
5459,-0.1194736842105263
1059,-0.0438356164383561
549,-0.0670714285714284
1038,-0.0570229007633587
3852,0.0110389610389609
5300,-0.0496323529411765
3421,-0.0308053691275168
907,0.4736774193548386
442,-0.1086842105263158
3534,-0.0760122699386502
3489,0.0024264705882353
4000,-0.0473456790123458
1446,0.0355844155844155
4803,0.20171875
4977,0.1690410958904107
5311,0.1255172413793104
2527,-0.0441830065359476
833,-0.0878676470588235
5067,0.0013194444444441
4267,0.2594999999999998
3123,0.0874561403508772
1842,-0.1694915254237288
3282,-0.0326174496644294
5385,-0.0346
138,-0.0511009174311925
3145,-0.0225547445255474
1104,-0.1053435114503816
2713,0.3874045801526717
2583,0.2252816901408449
464,-0.0904827586206897
2191,-0.0467808219178079
3448,-0.1119696969696967
2495,-0.1991366906474821
1669,-0.1261194029850746
4224,0.0765492957746478
5133,0.31984375
4154,0.3368354430379744
5367,0.045846153846154
854,0.1016783216783215
2343,0.2097986577181207
482,-0.1432236842105261
5124,-0.014536082474227
1021,0.1667515923566878
1041,0.2105932203389829
5635,-0.1380281690140843
263,0.0263265306122448
3651,0.3361635220125786
251,0.0763124999999999
4850,-0.2453921568627448
1849,0.1030463576158938
3661,0.0414685314685313
1662,0.1439583333333333
2930,0.2447142857142856
1054,0.05248322147651
5281,0.1115384615384614
5023,-0.1631250000000001
4054,0.1033333333333333
267,0.1638364779874215
3318,0.1815686274509803
1276,0.0340259740259739
4036,0.1320408163265305
3,0.2043124999999999
352,-0.230703125
3147,0.2357792207792206
2845,0.1621232876712329
906,0.2535897435897434
3488,0.1544545454545455
4811,-0.1049586776859503
5473,0.1030246913580245
4800,0.0585925925925926
5283,0.271742424242424
3510,0.0061764705882351
5486,-0.1263934426229506
5672,-0.0621527777777777
4220,-0.0255434782608695
2154,0.1100000000000001
2839,-0.2010344827586204
3918,0.0207751937984497
2063,-0.07375
2441,0.1343624161073826
4896,0.1261594202898551
1094,-0.1606569343065693
4822,-0.1314393939393938
2363,0.0108910891089109
268,0.0802189781021899
1431,-0.0371551724137931
3926,-0.101153846153846
5027,0.1843589743589743
2007,-0.0020408163265304
5042,0.2203389830508473
317,0.1569677419354835
3888,-0.1260784313725489
3087,-0.0251456310679611
1977,-0.1857718120805367
1781,0.1962820512820511
2666,0.0414685314685314
3704,0.1239805825242715
1486,-0.1883333333333334
4713,0.3801234567901232
3142,-0.0452142857142857
2059,0.1138356164383562
2278,0.0758653846153844
2500,0.0731972789115645
555,0.1146153846153846
5510,0.0960264900662249
3667,0.2426490066225163
5289,-0.0981609195402298
4018,-0.0831060606060604
4228,0.1603125
2326,0.1032673267326733
2816,-0.0050381679389312
3285,-0.0274766355140187
1780,0.0953076923076921
5638,-0.04825
3514,0.2438364779874215
3152,-0.0408333333333332
1985,-0.1376351351351352
5331,-0.0423255813953488
3424,-0.0612037037037036
3287,-0.1194814814814814
564,0.4168354430379742
4415,-0.1941228070175438
3640,0.0109523809523809
3621,0.24
3326,-0.0295867768595041
1730,-0.1134959349593494
4844,0.1904320987654322
953,-0.0435766423357664
265,0.3038064516129031
5009,-0.0074829931972792
308,0.0832716049382716
3791,0.0792903225806451
1884,0.3957236842105264
1211,0.0677304964539007
2075,-0.0770138888888888
5245,-0.1005343511450382
4301,-0.0746496815286623
5424,0.0499350649350649
931,0.1192424242424242
3238,-0.0328965517241378
4569,0.1349367088607597
4099,0.2545901639344261
2119,0.087051282051282
4739,0.1996774193548385
5623,-0.040657894736842
4346,-0.0725675675675673
5488,0.0778195488721805
5240,-0.0744761904761905
5425,-0.0883333333333333
2136,-0.0761956521739131
1270,0.0532142857142857
4397,0.2576875000000001
3080,-0.1599999999999999
3195,0.0655862068965515
5178,0.0102816901408449
2653,0.246025641025641
4665,0.0437062937062936
3909,-0.0555633802816903
694,-0.0395270270270269
4218,0.0573154362416108
1578,0.0636875
1045,0.1911538461538459
2353,0.093312101910828
327,0.2517647058823526
1011,-0.0770408163265307
1217,-0.0478431372549019
3011,-0.0486111111111109
2567,-0.0967961165048544
2446,-0.090275229357798
5627,0.0954700854700854
1532,-0.1227058823529411
5128,0.2807746478873238
19,0.163525641025641
1472,0.0124647887323944
3822,0.0551162790697674
2049,-0.0695679012345679
2774,-0.0788513513513511
3316,0.1015929203539822
940,-0.1026126126126127
1671,0.1449999999999999
1193,0.0436805555555555
578,0.2392258064516125
4085,0.0515189873417721
2693,-0.0277857142857143
4791,0.1088811188811187
4185,0.0647674418604651
200,0.634
4589,0.0357575757575756
4293,-0.084242424242424
709,-0.1551633986928101
3517,0.1557291666666665
1372,-0.1041007194244603
1209,0.231875
5504,-0.02421568627451
1264,-0.0277685950413223
2097,-0.0731746031746032
1299,0.0271895424836602
5089,-0.0806896551724136
429,-0.1905714285714284
3877,0.2818125000000001
544,0.1327777777777778
3663,0.1952816901408449
1922,-0.0042857142857144
4345,0.0013559322033898
2410,0.2643037974683545
1089,-0.0158518518518517
4546,0.0286153846153846
174,-0.096015625
4448,0.3463225806451611
378,-0.067718120805369
4860,-0.1217708333333332
3048,0.3723308270676691
4956,0.0916666666666667
4938,-0.037950819672131
456,0.2842982456140349
4370,0.148343949044586
3557,-0.0834513274336282
290,0.2644099378881989
3431,-0.1591780821917807
540,0.1034375000000001
3593,-0.0088118811881187
2670,0.1785294117647058
1440,-0.0039999999999998
3380,-0.0311111111111112
2217,0.054757281553398
49,0.1715555555555553
3508,0.0306040268456375
5083,0.1579113924050631
87,-0.0007857142857142
1670,0.0601923076923076
4951,0.0740909090909089
2008,-0.0421138211382114
3627,0.106949152542373
3930,-0.0241176470588235
2724,0.0229496402877698
229,-0.0929285714285713
1429,0.0782222222222223
4852,-0.1381818181818181
983,-0.0734177215189874
455,0.1441290322580646
2044,-0.067077922077922
4416,0.027638888888889
5183,-0.0180666666666667
3969,0.2273376623376622
1360,-0.2320754716981131
2982,0.2346206896551723
741,-0.027063492063492
4254,0.0761832061068702
1848,0.1274666666666665
3083,0.0534513274336283
1758,0.0974842767295595
1560,-0.1177215189873418
90,-0.018041958041958
4882,-0.0600636942675158
3947,0.2498666666666663
700,-0.0510909090909088
5659,-0.0812307692307692
5001,0.0033082706766917
1117,-0.1669369369369368
1902,-0.0790070921985815
1559,0.0976623376623377
2268,0.025
3103,0.0640372670807453
3990,0.0141216216216217
3440,-0.16368
311,-0.096751592356688
462,0.0254455445544554
3805,0.058125
3390,0.1037226277372263
4077,-0.0840993788819875
4496,0.5260563380281691
1090,-0.0151785714285712
2615,0.1525352112676055
4878,-0.1010256410256409
4294,-0.0207407407407406
3167,-0.0593220338983051
692,-0.0787261146496814
2424,0.0113445378151262
5040,-0.1003205128205127
3761,-0.0961206896551724
5049,-0.0529054054054054
3447,-0.054776119402985
4219,0.2299328859060404
1761,-0.0452336448598129
472,0.034929577464789
1350,0.1928181818181819
2882,0.1014383561643835
1398,0.0583443708609271
483,-0.0060869565217391
2195,-0.0759999999999999
3227,0.0269565217391305
1513,0.0108181818181819
4150,-0.1749333333333332
4920,-0.1009016393442622
1340,0.1198999999999999
3293,0.0402702702702703
3337,-0.0239130434782607
107,0.3331543624161072
2145,0.2604477611940298
2241,-0.2493103448275861
1703,0.1581645569620254
2819,-0.1119696969696966
2827,0.1402484472049688
3072,-0.1008000000000001
4603,0.0676851851851852
4575,0.0870624999999999
4808,-0.076934306569343
2314,0.23455223880597
846,0.1121052631578947
3432,-0.1372289156626505
3507,-0.0315217391304347
2595,0.1481512605042015
2123,-0.0427631578947366
2661,0.1695620437956203
3540,0.048141592920354
3141,-0.1497938144329895
1647,0.331012658227848
4050,0.3048344370860928
3719,-0.0606716417910446
576,-0.157
960,-0.0574213836477988
875,0.0599358974358976
2952,-0.083609022556391
1981,0.0206802721088434
1612,0.0191452991452992
2532,0.0521656050955414
330,0.0792452830188678
843,0.0881645569620251
2319,0.0406993006993008
3178,-0.0486206896551723
5026,0.365095541401274
2781,0.2103649635036495
1869,0.009
3682,0.1847096774193549
872,0.3581987577639751
4627,0.3830434782608695
2113,0.2920129870129869
5316,-0.1279999999999997
5529,0.1167479674796748
5122,0.0898089171974521
4783,0.1942142857142856
904,0.3114379084967318
3286,0.1356410256410255
5192,0.0716233766233769
1510,0.329051094890511
5383,-0.0381060606060605
701,0.0758620689655172
3469,0.1441428571428573
131,-0.0461875
3034,0.2890983606557377
5277,-0.0612307692307691
2225,0.1692666666666668
4796,0.1849056603773584
3687,-0.1104516129032257
2330,-0.0922480620155037
5403,0.2038655462184873
4721,-0.1685496183206106
440,-0.2908208955223879
2568,-0.2179865771812079
1963,0.1475308641975308
4439,0.1561224489795918
5341,-0.0970860927152316
2741,0.3479503105590061
4465,0.2532026143790849
1492,0.0423972602739727
2765,0.1265573770491803
5157,-0.0229559748427671
1115,-0.0049655172413793
4772,0.0434108527131783
3495,0.2485624999999998
5540,-0.018974358974359
3572,-0.0414814814814816
3077,0.0617499999999998
2086,0.0446979865771811
487,-0.0369565217391304
1745,0.0114166666666667
4565,-0.0007051282051282
747,0.112012987012987
1455,-0.0565413533834585
4709,0.0574683544303796
3578,0.4344585987261145
1019,0.1831446540880502
5184,-0.0972483221476509
5445,0.0246391752577319
3485,0.0915827338129497
231,-0.0738297872340426
5065,-0.1374999999999999
2785,0.3396052631578946
2850,0.0790344827586208
3190,0.0221678321678321
1921,0.1278846153846152
3865,-0.1891891891891891
3004,-0.0983333333333333
610,0.3004545454545452
5320,0.0731034482758622
582,-0.1191150442477875
2772,-0.070863309352518
4948,0.1230935251798561
79,-0.1644999999999999
5082,0.1714383561643836
1292,0.0061797752808988
4130,0.1644999999999999
2022,0.3081012658227849
3439,-0.0465034965034963
3426,0.1038333333333333
2502,0.0765753424657533
2409,0.0733333333333333
1984,-0.08765625
3155,-0.0051824817518247
2115,0.31
3135,0.1341007194244601
1109,0.0121854304635763
3794,0.109172932330827
2984,-0.0601418439716311
1183,0.2812337662337662
1361,-0.0455900621118011
5419,0.125793103448276
2752,-0.1101273885350317
1318,0.206442953020134
2570,-0.0934210526315788
1805,-0.0422429906542055
2391,-0.1639849624060148
1222,0.0706993006993006
2316,0.1114285714285715
1656,0.1222368421052631
4350,0.2586708860759494
5322,0.323235294117647
5603,0.1873999999999999
5269,0.0707746478873239
2439,0.0383221476510067
4716,0.0789171974522291
3742,-0.0718309859154928
559,-0.0004166666666666
470,0.2741353383458645
964,0.1315748031496064
3202,0.2368627450980394
3321,0.0862773722627736
2088,0.0213071895424834
1706,0.1666666666666668
2497,0.0957792207792207
4198,0.1157241379310345
2553,0.3399999999999998
4810,-0.0616030534351143
206,0.2344025157232706
774,0.1213815789473683
384,0.0535256410256408
4021,0.4720129870129869
2485,-0.1264900662251656
2383,-0.0785981308411215
1541,-0.0248175182481751
3521,-0.0007236842105264
847,0.1911347517730495
1416,0.3059999999999999
407,0.3914965986394558
1458,-0.1145161290322581
3608,-0.1950847457627117
381,-0.0766025641025639
3144,0.0146753246753246
279,0.0347407407407407
5323,0.1958741258741257
2580,-0.0977142857142857
3370,0.1196575342465754
1374,-0.0008196721311472
5107,0.0617021276595744
3764,0.264551282051282
1250,0.1262937062937061
4089,-0.0856849315068492
1252,0.0397241379310343
61,-0.1465714285714286
3154,0.0263636363636362
2569,0.1456129032258066
2153,0.107265625
3247,-0.109621212121212
1256,0.0910416666666665
4290,-0.0580141843971629
2696,0.1086013986013985
5364,0.1835099337748343
4676,0.0549315068493152
4373,-0.2528571428571427
4146,0.058
2722,-0.0187662337662335
194,0.1155339805825242
357,-0.0689440993788817
4648,0.4120666666666666
5663,-0.0528025477707008
1632,0.0300961538461538
4408,-0.0447899159663865
4583,0.022097902097902
2883,-0.1783098591549293
3615,0.1342635658914727
4571,0.1451449275362318
3095,0.0784076433121017
1747,0.1223728813559322
2338,0.2220388349514564
5515,-0.14260162601626
3623,0.0474015748031496
5516,-0.1240776699029126
3986,-0.0395419847328244
228,0.0586524822695036
638,0.0249999999999999
5254,0.1037007874015747
3163,-0.1074050632911393
1491,-0.1411347517730495
3823,-0.1167045454545453
5433,0.0748529411764705
1711,0.0664335664335663
2939,-0.1788976377952755
3413,-0.1156578947368421
4639,0.1177848101265823
1323,0.2819867549668872
5273,0.2879374999999999
2793,-0.2735042735042732
3973,0.0684545454545453
5597,0.1115540540540541
1078,0.194181818181818
1048,0.0527007299270071
4997,0.0522307692307692
2920,0.0438281249999999
5476,0.0139877300613495
4231,-0.1720300751879697
178,-0.0478358208955222
3662,-0.0340769230769229
4967,0.0092567567567566
162,0.3189102564102563
2671,-0.1727358490566035
2556,0.2196268656716419
2677,0.2175838926174496
65,-0.0554098360655737
4697,-0.0854193548387096
4083,0.1631446540880503
5477,0.251863354037267
1755,0.0546923076923077
2797,0.0475838926174497
825,0.127281553398058
4060,-0.0011724137931034
3524,0.0356880733944955
1633,-0.0694444444444443
2415,0.1208280254777072
966,0.0399230769230769
1959,0.0832876712328767
209,0.1360624999999999
3998,-0.0956451612903227
4725,0.1982222222222223
3499,0.1566990291262136
5147,-0.113489932885906
1952,0.0442857142857142
2749,-0.0501063829787234
2812,0.063021582733813
3266,0.0091791044776118
2860,-0.256
5528,0.1316129032258062
454,0.1219135802469135
4994,0.059621212121212
4333,0.0278160919540227
4404,0.0329523809523809
3931,0.0133557046979864
1547,-0.0420261437908495
2684,-0.0014285714285713
4163,-0.0595172413793103
421,0.2560625
5592,0.1920624999999999
1296,0.0364788732394366
1657,-0.045
5014,-0.1087218045112781
4043,0.2220529801324501
695,-0.1394366197183097
4973,0.0872839506172837
2159,-0.1605454545454543
4543,0.0475833333333333
4140,0.035438596491228
663,0.4152499999999999
2053,-0.0552941176470588
2054,-0.2504255319148936
2932,0.2327272727272725
2019,0.2868627450980391
93,-0.0471523178807947
5299,-0.0443478260869567
4407,0.0095
1370,0.0695138888888891
3198,-0.0959090909090908
5358,-0.0616666666666666
3797,0.0086274509803921
1915,-0.0773809523809523
2762,-0.0093037974683544
3862,0.0584615384615383
5150,-0.0410399999999998
4424,0.2091666666666665
3612,0.1143537414965984
5179,0.1044897959183671
2224,0.0884905660377357
5272,0.1767857142857143
350,0.0973643410852713
5578,0.0315671641791046
4506,0.0599999999999998
3792,0.1976033057851239
5594,0.4336942675159235
530,0.2469677419354838
1576,-0.1161797752808987
3595,-0.1503124999999999
2560,0.1889510489510489
1268,0.0947142857142858
2877,0.1358571428571428
787,0.0725174825174824
895,-0.0626470588235294
2734,-0.0564044943820225
4246,0.0879807692307693
5265,0.186687898089172
2805,0.234513274336283
3027,-0.0174107142857141
4559,-0.0916346153846154
599,0.0337499999999997
3879,0.2471328671328671
688,-0.1840425531914891
917,0.0675862068965517
2245,-0.0228448275862069
4834,-0.001390728476821
5116,0.0573758865248228
3461,0.0450344827586205
2989,0.2479054054054054
502,0.4252795031055898
1798,0.0737588652482269
5457,-0.1887999999999999
3975,-0.1117355371900826
761,-0.0593827160493826
2233,0.1771518987341773
5636,-0.0678082191780821
2342,0.1543670886075949
4418,0.1691666666666667
3304,0.3914473684210526
3444,0.061798561151079
2249,0.0847770700636942
4336,0.0131055900621117
4534,0.0226153846153847
2266,0.025142857142857
99,0.2070802919708028
4353,0.0709655172413794
630,0.1787898089171974
1693,-0.017244094488189
2979,0.23486301369863
1068,0.0980254777070064
1743,0.0473636363636363
3950,0.2011875
3946,-0.0209448818897639
4082,-0.1158620689655169
2971,-0.0443312101910828
714,0.2009230769230767
5527,0.095324675324675
4243,0.1986153846153848
3191,-0.0857777777777777
3102,-0.0410619469026549
838,0.0101652892561983
1721,0.0510457516339869
4402,0.1925850340136053
3248,0.0682312925170067
3366,-0.0986184210526314
5534,-0.0224113475177304
1734,0.0942608695652174
5263,-0.0111643835616437
4066,0.0057142857142857
2591,0.3910759493670884
1423,0.0170270270270268
2396,-0.1236170212765954
331,0.1315503875968993
5443,0.0934306569343067
2120,0.155
773,0.0031782945736433
4235,0.2043333333333333
1091,-0.1910273972602738
134,0.005463917525773
238,0.0320134228187918
5577,0.3099107142857142
2598,0.2151948051948049
4153,0.1327388535031847
574,0.0449999999999999
5091,0.0486046511627909
2980,0.0934193548387096
1806,0.0507499999999999
