,player_id,year_id,name_common,opprpg,opprpg_1yr,opprpg_2yr,opprpg_3yr
2825,kinslia01,2012,Ian Kinsler,4.41052,4.43662,4.44684,4.79788
2826,kinslia01,2013,Ian Kinsler,4.29243,4.41052,4.43662,4.44684
2827,kinslia01,2014,Ian Kinsler,4.13265,4.29243,4.41052,4.43662
2828,kinslia01,2015,Ian Kinsler,4.304,4.13265,4.29243,4.41052
2829,kinslia01,2016,Ian Kinsler,4.50306,4.304,4.13265,4.29243
2830,kinslia01,2017,Ian Kinsler,4.6954,4.50306,4.304,4.13265
2831,kinslia01,2018,Ian Kinsler,4.57865,4.6954,4.50306,4.304
2832,kipnija01,2015,Jason Kipnis,4.304,4.13265,4.29243,4.41052
2833,kipnija01,2016,Jason Kipnis,4.50306,4.304,4.13265,4.29243
2834,kipnija01,2017,Jason Kipnis,4.6954,4.50306,4.304,4.13265
2835,kipnija01,2018,Jason Kipnis,4.57865,4.6954,4.50306,4.304
2836,kipnija01,2019,Jason Kipnis,4.95606,4.57865,4.6954,4.50306
2837,kirkped01,1972,Ed Kirkpatrick,3.46795,3.87468,4.16762,4.07777
2838,kirkped01,1973,Ed Kirkpatrick,4.28517,3.46795,3.87468,4.16762
2839,kittlro01,1986,Ron Kittle,4.63756,4.58322,4.43204,4.49768
2840,kleskry01,1997,Ryan Klesko,4.61604,4.69486,4.63299,4.63541
2841,kleskry01,1998,Ryan Klesko,4.60824,4.61604,4.69486,4.63299
2842,kleskry01,1999,Ryan Klesko,4.97381,4.60824,4.61604,4.69486
2843,kleskry01,2000,Ryan Klesko,5.05048,4.97381,4.60824,4.61604
2844,kleskry01,2001,Ryan Klesko,4.73359,5.05048,4.97381,4.60824
2845,kleskry01,2002,Ryan Klesko,4.481,4.73359,5.05048,4.97381
2846,kleskry01,2003,Ryan Klesko,4.62384,4.481,4.73359,5.05048
2847,kleskry01,2004,Ryan Klesko,4.67092,4.62384,4.481,4.73359
2848,kleskry01,2005,Ryan Klesko,4.55336,4.67092,4.62384,4.481
2849,knighra01,1982,Ray Knight,4.0619,3.87817,4.01509,4.21227
2850,knighra01,1983,Ray Knight,4.10467,4.0619,3.87817,4.01509
2851,knighra01,1984,Ray Knight,4.06217,4.10467,4.0619,3.87817
2852,knoblch01,1994,Chuck Knoblauch,5.249799999999999,4.73279,4.32337,4.47535
2853,knoblch01,1995,Chuck Knoblauch,5.10078,5.249799999999999,4.73279,4.32337
2854,knoblch01,1996,Chuck Knoblauch,5.39802,5.10078,5.249799999999999,4.73279
2855,knoblch01,1997,Chuck Knoblauch,4.96224,5.39802,5.10078,5.249799999999999
2856,knoblch01,1998,Chuck Knoblauch,5.04133,4.96224,5.39802,5.10078
2857,knoblch01,1999,Chuck Knoblauch,5.29365,5.04133,4.96224,5.39802
2858,knoblch01,2000,Chuck Knoblauch,5.31786,5.29365,5.04133,4.96224
2859,knoblch01,2001,Chuck Knoblauch,4.88558,5.31786,5.29365,5.04133
2860,knoblch01,2002,Chuck Knoblauch,4.83016,4.88558,5.31786,5.29365
2861,knoopbo01,1967,Bobby Knoop,3.67965,3.8830200000000006,3.93924,4.05437
2862,knoopbo01,1968,Bobby Knoop,3.40823,3.67965,3.8830200000000006,3.93924
2863,knoopbo01,1969,Bobby Knoop,4.07777,3.40823,3.67965,3.8830200000000006
2864,knoopbo01,1970,Bobby Knoop,4.16762,4.07777,3.40823,3.67965
2865,konerpa01,2002,Paul Konerko,4.83016,4.88558,5.31786,5.29365
2866,konerpa01,2003,Paul Konerko,4.90387,4.83016,4.88558,5.31786
2867,konerpa01,2004,Paul Konerko,5.01201,4.90387,4.83016,4.88558
2868,konerpa01,2005,Paul Konerko,4.71718,5.01201,4.90387,4.83016
2869,konerpa01,2006,Paul Konerko,4.92028,4.71718,5.01201,4.90387
2870,konerpa01,2007,Paul Konerko,4.85895,4.92028,4.71718,5.01201
2871,konerpa01,2008,Paul Konerko,4.704,4.85895,4.92028,4.71718
2872,konerpa01,2009,Paul Konerko,4.79788,4.704,4.85895,4.92028
2873,konerpa01,2010,Paul Konerko,4.44684,4.79788,4.704,4.85895
2874,konerpa01,2011,Paul Konerko,4.43662,4.44684,4.79788,4.704
2875,konerpa01,2012,Paul Konerko,4.41052,4.43662,4.44684,4.79788
2876,konerpa01,2013,Paul Konerko,4.29243,4.41052,4.43662,4.44684
2877,koskico01,2002,Corey Koskie,4.83016,4.88558,5.31786,5.29365
2878,koskico01,2003,Corey Koskie,4.90387,4.83016,4.88558,5.31786
2879,koskico01,2004,Corey Koskie,5.01201,4.90387,4.83016,4.88558
2880,koskico01,2005,Corey Koskie,4.71718,5.01201,4.90387,4.83016
2881,kotchca01,2010,Casey Kotchman,4.44684,4.598401428571429,4.6853145454545455,4.85895
2882,kotchca01,2011,Casey Kotchman,4.43662,4.44684,4.598401428571429,4.6853145454545455
2883,kotchca01,2012,Casey Kotchman,4.41052,4.43662,4.44684,4.598401428571429
2884,kotsama01,2001,Mark Kotsay,4.73359,5.05048,4.97381,4.60824
2885,kotsama01,2002,Mark Kotsay,4.481,4.73359,5.05048,4.97381
2886,kotsama01,2003,Mark Kotsay,4.62384,4.481,4.73359,5.05048
2887,kotsama01,2004,Mark Kotsay,5.01201,4.62384,4.481,4.73359
2888,kotsama01,2005,Mark Kotsay,4.71718,5.01201,4.62384,4.481
2889,kotsama01,2006,Mark Kotsay,4.92028,4.71718,5.01201,4.62384
2890,kouzmke01,2010,Kevin Kouzmanoff,4.44684,4.50898,4.64186,4.77852
2891,kraneed01,1969,Ed Kranepool,4.06809,3.4085,3.82357,4.08073
2892,krukjo01,1990,John Kruk,4.21496,3.92041,3.85934,4.5235
2893,krukjo01,1991,John Kruk,4.10117,4.21496,3.92041,3.85934
2894,krukjo01,1992,John Kruk,3.8623,4.10117,4.21496,3.92041
2895,krukjo01,1993,John Kruk,4.50252,3.8623,4.10117,4.21496
2896,krukjo01,1994,John Kruk,4.63541,4.50252,3.8623,4.10117
2897,kubelja01,2010,Jason Kubel,4.44684,4.79788,4.704,4.85895
2898,kubelja01,2011,Jason Kubel,4.43662,4.44684,4.79788,4.704
2899,kubelja01,2012,Jason Kubel,4.28947,4.43662,4.44684,4.79788
2900,kuipedu01,1978,Duane Kuiper,4.22707,4.54341,3.97959,4.29862
2901,kuipedu01,1979,Duane Kuiper,4.70696,4.22707,4.54341,3.97959
2902,landiji01,1965,Jim Landis,3.93924,4.05437,4.0662,4.43742
2903,landrke01,1982,Ken Landreaux,4.0619,3.87817,4.49876,4.70696
2904,landrke01,1983,Ken Landreaux,4.10467,4.0619,3.87817,4.49876
2905,landrke01,1984,Ken Landreaux,4.06217,4.10467,4.0619,3.87817
2906,landrke01,1985,Ken Landreaux,4.05356,4.06217,4.10467,4.0619
2907,lanieha01,1967,Hal Lanier,3.82357,4.08073,4.01644,4.0237
2908,lanieha01,1968,Hal Lanier,3.4085,3.82357,4.08073,4.01644
2909,lanieha01,1969,Hal Lanier,4.06809,3.4085,3.82357,4.08073
2910,lanieha01,1970,Hal Lanier,4.51678,4.06809,3.4085,3.82357
2911,lankfra01,1994,Ray Lankford,4.63541,4.50252,3.8623,4.10117
2912,lankfra01,1995,Ray Lankford,4.63299,4.63541,4.50252,3.8623
2913,lankfra01,1996,Ray Lankford,4.69486,4.63299,4.63541,4.50252
2914,lankfra01,1997,Ray Lankford,4.61604,4.69486,4.63299,4.63541
2915,lankfra01,1998,Ray Lankford,4.60824,4.61604,4.69486,4.63299
2916,lankfra01,1999,Ray Lankford,4.97381,4.60824,4.61604,4.69486
2917,lankfra01,2000,Ray Lankford,5.05048,4.97381,4.60824,4.61604
2918,lankfra01,2001,Ray Lankford,4.73359,5.05048,4.97381,4.60824
2919,lansfca01,1981,Carney Lansford,4.07185,4.49876,4.70696,4.22707
2920,lansfca01,1982,Carney Lansford,4.48127,4.07185,4.49876,4.70696
2921,lansfca01,1987,Carney Lansford,4.934,4.63756,4.58322,4.43204
2922,lansfca01,1988,Carney Lansford,4.37905,4.934,4.63756,4.58322
2923,lansfca01,1989,Carney Lansford,4.32283,4.37905,4.934,4.63756
2924,lansfca01,1990,Carney Lansford,4.32902,4.32283,4.37905,4.934
2925,lansimi01,1996,Mike Lansing,4.69486,4.63299,4.63541,4.50252
2926,lansimi01,1997,Mike Lansing,4.61604,4.69486,4.63299,4.63541
2927,lansimi01,1998,Mike Lansing,4.60824,4.61604,4.69486,4.63299
2928,larkiba01,1990,Barry Larkin,4.21496,3.92041,3.85934,4.5235
2929,larkiba01,1991,Barry Larkin,4.10117,4.21496,3.92041,3.85934
2930,larkiba01,1992,Barry Larkin,3.8623,4.10117,4.21496,3.92041
2931,larkiba01,1993,Barry Larkin,4.50252,3.8623,4.10117,4.21496
2932,larkiba01,1994,Barry Larkin,4.63541,4.50252,3.8623,4.10117
2933,larkiba01,1995,Barry Larkin,4.63299,4.63541,4.50252,3.8623
2934,larkiba01,1996,Barry Larkin,4.69486,4.63299,4.63541,4.50252
2935,larocad01,2007,Adam LaRoche,4.77852,4.86675,4.55336,4.67092
2936,larocad01,2008,Adam LaRoche,4.64186,4.77852,4.86675,4.55336
2937,larocad01,2009,Adam LaRoche,4.520536000000001,4.64186,4.77852,4.86675
2938,larocad01,2010,Adam LaRoche,4.3812,4.520536000000001,4.64186,4.77852
2939,larocad01,2015,Adam LaRoche,4.304,3.99035,4.02801,4.28947
2940,larueja01,2004,Jason LaRue,4.67092,4.62384,4.481,4.73359
2941,larueja01,2005,Jason LaRue,4.55336,4.67092,4.62384,4.481
2942,lawru01,1985,Rudy Law,4.58322,4.43204,4.49768,4.48127
2943,lawru01,1986,Rudy Law,4.63756,4.58322,4.43204,4.49768
2944,lawtoma02,2000,Matt Lawton,5.31786,5.29365,5.04133,4.96224
2945,lawtoma02,2001,Matt Lawton,4.837265298013245,5.31786,5.29365,5.04133
2946,lawtoma02,2002,Matt Lawton,4.83016,4.837265298013245,5.31786,5.29365
2947,lawtoma02,2003,Matt Lawton,4.90387,4.83016,4.837265298013245,5.31786
2948,lawtoma02,2004,Matt Lawton,5.01201,4.90387,4.83016,4.837265298013245
2949,lawtoma02,2005,Matt Lawton,4.577758723404255,5.01201,4.90387,4.83016
2950,lawva01,1985,Vance Law,4.05356,4.43204,4.49768,4.48127
2951,lawva01,1986,Vance Law,4.15282,4.05356,4.43204,4.49768
2952,lawva01,1987,Vance Law,4.5235,4.15282,4.05356,4.43204
2953,lawva01,1988,Vance Law,3.85934,4.5235,4.15282,4.05356
2954,lawva01,1989,Vance Law,3.92041,3.85934,4.5235,4.15282
2955,leeca01,2002,Carlos Lee,4.83016,4.88558,5.31786,5.29365
2956,leeca01,2003,Carlos Lee,4.90387,4.83016,4.88558,5.31786
2957,leeca01,2004,Carlos Lee,5.01201,4.90387,4.83016,4.88558
2958,leeca01,2005,Carlos Lee,4.55336,5.01201,4.90387,4.83016
2959,leeca01,2006,Carlos Lee,4.886366583850931,4.55336,5.01201,4.90387
2960,leeca01,2007,Carlos Lee,4.77852,4.886366583850931,4.55336,5.01201
2961,leeca01,2008,Carlos Lee,4.64186,4.77852,4.886366583850931,4.55336
2962,leeca01,2009,Carlos Lee,4.50898,4.64186,4.77852,4.886366583850931
2963,leeca01,2010,Carlos Lee,4.3812,4.50898,4.64186,4.77852
2964,leeca01,2011,Carlos Lee,4.15524,4.3812,4.50898,4.64186
2965,leeca01,2012,Carlos Lee,4.28947,4.15524,4.3812,4.50898
2966,leede02,2003,Derrek Lee,4.62384,4.481,4.73359,5.05048
2967,leede02,2004,Derrek Lee,4.67092,4.62384,4.481,4.73359
2968,leede02,2005,Derrek Lee,4.55336,4.67092,4.62384,4.481
2969,leede02,2010,Derrek Lee,4.3812,4.50898,4.64186,4.77852
2970,leede02,2011,Derrek Lee,4.366897522123893,4.3812,4.50898,4.64186
2971,leetr01,2001,Travis Lee,4.73359,5.05048,4.97381,4.60824
2972,leetr01,2002,Travis Lee,4.481,4.73359,5.05048,4.97381
2973,leetr01,2003,Travis Lee,4.90387,4.481,4.73359,5.05048
2974,lefloro01,1978,Ron LeFlore,4.22707,4.54341,3.97959,4.29862
2975,lefloro01,1979,Ron LeFlore,4.70696,4.22707,4.54341,3.97959
2976,lefloro01,1980,Ron LeFlore,4.01509,4.70696,4.22707,4.54341
2977,lefloro01,1981,Ron LeFlore,4.07185,4.01509,4.70696,4.22707
2978,lefloro01,1982,Ron LeFlore,4.48127,4.07185,4.01509,4.70696
2979,lemahdj01,2016,DJ LeMahieu,4.5001,4.22222,3.99035,4.02801
2980,lemahdj01,2017,DJ LeMahieu,4.66123,4.5001,4.22222,3.99035
2981,lemahdj01,2018,DJ LeMahieu,4.32337,4.66123,4.5001,4.22222
2982,lemahdj01,2019,DJ LeMahieu,4.95606,4.32337,4.66123,4.5001
2983,lemasjo01,1982,Johnnie LeMaster,4.0619,3.87817,4.01509,4.21227
2984,lemasjo01,1983,Johnnie LeMaster,4.10467,4.0619,3.87817,4.01509
2985,lemasjo01,1984,Johnnie LeMaster,4.06217,4.10467,4.0619,3.87817
2986,lemkema01,1995,Mark Lemke,4.63299,4.63541,4.50252,3.8623
2987,lemkema01,1996,Mark Lemke,4.69486,4.63299,4.63541,4.50252
2988,lemkema01,1997,Mark Lemke,4.61604,4.69486,4.63299,4.63541
2989,lemonch01,1979,Chet Lemon,4.70696,4.22707,4.54341,3.97959
2990,lemonch01,1980,Chet Lemon,4.49876,4.70696,4.22707,4.54341
2991,lemonch01,1981,Chet Lemon,4.07185,4.49876,4.70696,4.22707
2992,lemonch01,1982,Chet Lemon,4.48127,4.07185,4.49876,4.70696
2993,lemonch01,1983,Chet Lemon,4.49768,4.48127,4.07185,4.49876
2994,lemonch01,1984,Chet Lemon,4.43204,4.49768,4.48127,4.07185
2995,lemonch01,1985,Chet Lemon,4.58322,4.43204,4.49768,4.48127
2996,lemonch01,1986,Chet Lemon,4.63756,4.58322,4.43204,4.49768
2997,lemonch01,1987,Chet Lemon,4.934,4.63756,4.58322,4.43204
2998,lemonch01,1988,Chet Lemon,4.37905,4.934,4.63756,4.58322
2999,lemonch01,1989,Chet Lemon,4.32283,4.37905,4.934,4.63756
3000,lemonch01,1990,Chet Lemon,4.32902,4.32283,4.37905,4.934
3001,leonaje01,1986,Jeffrey Leonard,4.15282,4.05356,4.06217,4.10467
3002,leonaje01,1987,Jeffrey Leonard,4.5235,4.15282,4.05356,4.06217
3003,leonaje01,1988,Jeffrey Leonard,4.213345362318841,4.5235,4.15282,4.05356
3004,leonaje01,1989,Jeffrey Leonard,4.32283,4.213345362318841,4.5235,4.15282
3005,leonaje01,1990,Jeffrey Leonard,4.32902,4.32283,4.213345362318841,4.5235
3006,lewisda01,1995,Darren Lewis,4.63299,4.63541,4.50252,3.8623
3007,lewisda01,1996,Darren Lewis,5.39802,4.63299,4.63541,4.50252
3008,lezcasi01,1978,Sixto Lezcano,4.22707,4.54341,3.97959,4.29862
3009,lezcasi01,1979,Sixto Lezcano,4.70696,4.22707,4.54341,3.97959
3010,lezcasi01,1980,Sixto Lezcano,4.49876,4.70696,4.22707,4.54341
3011,lezcasi01,1981,Sixto Lezcano,3.87817,4.49876,4.70696,4.22707
3012,lezcasi01,1982,Sixto Lezcano,4.0619,3.87817,4.49876,4.70696
3013,lezcasi01,1983,Sixto Lezcano,4.10467,4.0619,3.87817,4.49876
3014,liebemi01,2000,Mike Lieberthal,5.05048,4.97381,4.60824,4.61604
3015,liebemi01,2005,Mike Lieberthal,4.55336,4.67092,4.62384,4.481
3016,lillibo01,1965,Bob Lillis,4.01644,4.0237,3.80823,4.50387
3017,lindad01,2011,Adam Lind,4.43662,4.44684,4.79788,4.704
3018,lindad01,2012,Adam Lind,4.41052,4.43662,4.44684,4.79788
3019,lindad01,2013,Adam Lind,4.29243,4.41052,4.43662,4.44684
3020,lindjo01,1991,Jose Lind,4.10117,4.21496,3.92041,3.85934
3021,lindjo01,1992,Jose Lind,3.8623,4.10117,4.21496,3.92041
3022,lindjo01,1993,Jose Lind,4.73279,3.8623,4.10117,4.21496
3023,lindjo01,1994,Jose Lind,5.2498,4.73279,3.8623,4.10117
3024,lindofr01,2018,Francisco Lindor,4.57865,4.6954,4.50306,4.304
3025,lindofr01,2019,Francisco Lindor,4.95606,4.57865,4.6954,4.50306
3026,lockdo01,1966,Don Lock,3.88302,3.93924,4.05437,4.0662
3027,lockdo01,1967,Don Lock,3.82357,3.88302,3.93924,4.05437
3028,loducpa01,2004,Paul Lo Duca,4.67092,4.62384,4.481,4.73359
3029,loducpa01,2005,Paul Lo Duca,4.55336,4.67092,4.62384,4.481
3030,loducpa01,2006,Paul Lo Duca,4.86675,4.55336,4.67092,4.62384
3031,loducpa01,2007,Paul Lo Duca,4.77852,4.86675,4.55336,4.67092
3032,loftoke01,1995,Kenny Lofton,5.10078,5.2498,4.73279,4.32337
3033,loftoke01,1996,Kenny Lofton,5.39802,5.10078,5.2498,4.73279
3034,loftoke01,1997,Kenny Lofton,4.61604,5.39802,5.10078,5.2498
3035,loftoke01,1998,Kenny Lofton,5.04133,4.61604,5.39802,5.10078
3036,loftoke01,1999,Kenny Lofton,5.29365,5.04133,4.61604,5.39802
3037,loftoke01,2000,Kenny Lofton,5.31786,5.29365,5.04133,4.61604
3038,loftoke01,2001,Kenny Lofton,4.88558,5.31786,5.29365,5.04133
3039,loftoke01,2002,Kenny Lofton,4.714610647482014,4.88558,5.31786,5.29365
3040,loftoke01,2003,Kenny Lofton,4.62384,4.714610647482014,4.88558,5.31786
3041,loneyja01,2010,James Loney,4.3812,4.50898,4.64186,4.77852
3042,loneyja01,2011,James Loney,4.15524,4.3812,4.50898,4.64186
3043,loneyja01,2012,James Loney,4.314688749999999,4.15524,4.3812,4.50898
3044,loneyja01,2013,James Loney,4.29243,4.314688749999999,4.15524,4.3812
3045,loneyja01,2014,James Loney,4.13265,4.29243,4.314688749999999,4.15524
3046,loneyja01,2015,James Loney,4.304,4.13265,4.29243,4.314688749999999
3047,loneyja01,2016,James Loney,4.5001,4.304,4.13265,4.29243
3048,longoev01,2011,Evan Longoria,4.43662,4.44684,4.79788,4.704
3049,longoev01,2016,Evan Longoria,4.50306,4.304,4.13265,4.29243
3050,longoev01,2017,Evan Longoria,4.6954,4.50306,4.304,4.13265
3051,longoev01,2018,Evan Longoria,4.32337,4.6954,4.50306,4.304
3052,longoev01,2019,Evan Longoria,4.72014,4.32337,4.6954,4.50306
3053,longte01,2003,Terrence Long,4.90387,4.83016,4.88558,5.31786
3054,lopesda01,1976,Davey Lopes,3.97501,4.11785,4.13641,4.13399
3055,lopesda01,1977,Davey Lopes,4.37636,3.97501,4.11785,4.13641
3056,lopesda01,1978,Davey Lopes,4.00514,4.37636,3.97501,4.11785
3057,lopesda01,1979,Davey Lopes,4.21227,4.00514,4.37636,3.97501
3058,lopesda01,1980,Davey Lopes,4.01509,4.21227,4.00514,4.37636
3059,lopesda01,1981,Davey Lopes,3.87817,4.01509,4.21227,4.00514
3060,lopesda01,1982,Davey Lopes,4.48127,3.87817,4.01509,4.21227
3061,lopesda01,1983,Davey Lopes,4.49768,4.48127,3.87817,4.01509
3062,lopezfe01,2008,Felipe Lopez,4.64186,4.77852,4.86675,4.55336
3063,lopezfe01,2009,Felipe Lopez,4.50898,4.64186,4.77852,4.86675
3064,lopezfe01,2010,Felipe Lopez,4.383523539823009,4.50898,4.64186,4.77852
3065,lopezja01,1997,Javy Lopez,4.61604,4.69486,4.63299,4.63541
3066,lopezja01,1998,Javy Lopez,4.60824,4.61604,4.69486,4.63299
3067,lopezja01,2003,Javy Lopez,4.62384,4.481,4.73359,5.05048
3068,lopezja01,2004,Javy Lopez,5.01201,4.62384,4.481,4.73359
3069,lopezja01,2005,Javy Lopez,4.71718,5.01201,4.62384,4.481
3070,lopezja01,2006,Javy Lopez,4.92028,4.71718,5.01201,4.62384
3071,lopezjo01,2009,Jose Lopez,4.79788,4.704,4.85895,4.92028
3072,lopezjo01,2010,Jose Lopez,4.44684,4.79788,4.704,4.85895
3073,loretma01,2000,Mark Loretta,5.05048,4.97381,4.60824,4.96224
3074,loretma01,2001,Mark Loretta,4.73359,5.05048,4.97381,4.60824
3075,loretma01,2006,Mark Loretta,4.92028,4.55336,4.67092,4.62384
3076,loretma01,2007,Mark Loretta,4.77852,4.92028,4.55336,4.67092
3077,lowelmi01,2002,Mike Lowell,4.481,4.73359,5.05048,4.97381
3078,lowelmi01,2003,Mike Lowell,4.62384,4.481,4.73359,5.05048
3079,lowelmi01,2004,Mike Lowell,4.67092,4.62384,4.481,4.73359
3080,lowelmi01,2005,Mike Lowell,4.55336,4.67092,4.62384,4.481
3081,lowelmi01,2006,Mike Lowell,4.92028,4.55336,4.67092,4.62384
3082,lowelmi01,2007,Mike Lowell,4.85895,4.92028,4.55336,4.67092
3083,lowelmi01,2008,Mike Lowell,4.704000000000001,4.85895,4.92028,4.55336
3084,lowelmi01,2009,Mike Lowell,4.79788,4.704000000000001,4.85895,4.92028
3085,lowrije01,2014,Jed Lowrie,4.13265,4.29243,4.28947,4.43662
3086,lucrojo01,2014,Jonathan Lucroy,3.99035,4.02801,4.28947,4.15524
3087,lucrojo01,2015,Jonathan Lucroy,4.22222,3.99035,4.02801,4.28947
3088,lucrojo01,2016,Jonathan Lucroy,4.501079718309859,4.22222,3.99035,4.02801
3089,lucrojo01,2017,Jonathan Lucroy,4.6826209756097565,4.501079718309859,4.22222,3.99035
3090,lucrojo01,2018,Jonathan Lucroy,4.57865,4.6826209756097565,4.501079718309859,4.22222
3091,ludwiry01,2010,Ryan Ludwick,4.3812,4.50898,4.64186,4.77852
3092,ludwiry01,2011,Ryan Ludwick,4.15524,4.3812,4.50898,4.64186
3093,ludwiry01,2012,Ryan Ludwick,4.28947,4.15524,4.3812,4.50898
3094,lugoju01,2003,Julio Lugo,4.859548705035971,4.481,4.73359,5.05048
3095,lugoju01,2004,Julio Lugo,5.01201,4.859548705035971,4.481,4.73359
3096,lugoju01,2005,Julio Lugo,4.71718,5.01201,4.859548705035971,4.481
3097,lugoju01,2006,Julio Lugo,4.898780245901639,4.71718,5.01201,4.859548705035971
3098,lugoju01,2007,Julio Lugo,4.85895,4.898780245901639,4.71718,5.01201
3099,lummi01,1974,Mike Lum,4.13641,4.13399,3.87737,3.89996
3100,lummi01,1975,Mike Lum,4.11785,4.13641,4.13399,3.87737
3101,lumpeje01,1965,Jerry Lumpe,3.93924,4.05437,4.0662,4.43742
3102,lumpeje01,1966,Jerry Lumpe,3.88302,3.93924,4.05437,4.0662
3103,luzingr01,1975,Greg Luzinski,4.11785,4.13641,4.13399,3.87737
3104,luzingr01,1976,Greg Luzinski,3.97501,4.11785,4.13641,4.13399
3105,luzingr01,1977,Greg Luzinski,4.37636,3.97501,4.11785,4.13641
3106,luzingr01,1978,Greg Luzinski,4.00514,4.37636,3.97501,4.11785
3107,luzingr01,1979,Greg Luzinski,4.21227,4.00514,4.37636,3.97501
3108,luzingr01,1980,Greg Luzinski,4.01509,4.21227,4.00514,4.37636
3109,luzingr01,1981,Greg Luzinski,4.07185,4.01509,4.21227,4.00514
3110,luzingr01,1982,Greg Luzinski,4.48127,4.07185,4.01509,4.21227
3111,luzingr01,1983,Greg Luzinski,4.49768,4.48127,4.07185,4.01509
3112,luzingr01,1984,Greg Luzinski,4.43204,4.49768,4.48127,4.07185
3113,lynnfr01,1978,Fred Lynn,4.22707,4.54341,3.97959,4.29862
3114,lynnfr01,1979,Fred Lynn,4.70696,4.22707,4.54341,3.97959
3115,lynnfr01,1980,Fred Lynn,4.49876,4.70696,4.22707,4.54341
3116,lynnfr01,1981,Fred Lynn,4.07185,4.49876,4.70696,4.22707
3117,lynnfr01,1982,Fred Lynn,4.48127,4.07185,4.49876,4.70696
3118,lynnfr01,1983,Fred Lynn,4.49768,4.48127,4.07185,4.49876
3119,lynnfr01,1984,Fred Lynn,4.43204,4.49768,4.48127,4.07185
3120,lynnfr01,1985,Fred Lynn,4.58322,4.43204,4.49768,4.48127
3121,lynnfr01,1986,Fred Lynn,4.63756,4.58322,4.43204,4.49768
3122,lynnfr01,1987,Fred Lynn,4.934,4.63756,4.58322,4.43204
3123,lynnfr01,1988,Fred Lynn,4.37905,4.934,4.63756,4.58322
3124,lynnfr01,1989,Fred Lynn,4.32283,4.37905,4.934,4.63756
3125,mabryjo01,1998,John Mabry,4.60824,4.61604,4.69486,4.63299
3126,macfami01,1995,Mike Macfarlane,5.10078,5.2498,4.73279,4.32337
3127,macfami01,1996,Mike Macfarlane,5.39802,5.10078,5.2498,4.73279
3128,machama01,2017,Manny Machado,4.6954,4.50306,4.304,4.13265
3129,machama01,2018,Manny Machado,4.4746470370370375,4.6954,4.50306,4.304
3130,machama01,2019,Manny Machado,4.72014,4.4746470370370375,4.6954,4.50306
3131,macksh01,1993,Shane Mack,4.73279,4.32337,4.47535,4.32902
3132,macksh01,1994,Shane Mack,5.2498,4.73279,4.32337,4.47535
3133,maddoga01,1975,Garry Maddox,4.11785,4.13641,4.13399,3.87737
3134,maddoga01,1976,Garry Maddox,3.97501,4.11785,4.13641,4.13399
3135,maddoga01,1977,Garry Maddox,4.37636,3.97501,4.11785,4.13641
3136,maddoga01,1978,Garry Maddox,4.00514,4.37636,3.97501,4.11785
3137,maddoga01,1979,Garry Maddox,4.21227,4.00514,4.37636,3.97501
3138,maddoga01,1980,Garry Maddox,4.01509,4.21227,4.00514,4.37636
3139,maddoga01,1981,Garry Maddox,3.87817,4.01509,4.21227,4.00514
3140,maddoga01,1982,Garry Maddox,4.0619,3.87817,4.01509,4.21227
3141,maddoga01,1983,Garry Maddox,4.10467,4.0619,3.87817,4.01509
3142,madlobi01,1977,Bill Madlock,4.37636,3.97501,4.11785,4.13641
3143,madlobi01,1978,Bill Madlock,4.00514,4.37636,3.97501,4.11785
3144,madlobi01,1979,Bill Madlock,4.21227,4.00514,4.37636,3.97501
3145,madlobi01,1980,Bill Madlock,4.01509,4.21227,4.00514,4.37636
3146,madlobi01,1981,Bill Madlock,3.87817,4.01509,4.21227,4.00514
3147,madlobi01,1982,Bill Madlock,4.0619,3.87817,4.01509,4.21227
3148,madlobi01,1983,Bill Madlock,4.10467,4.0619,3.87817,4.01509
3149,madlobi01,1984,Bill Madlock,4.06217,4.10467,4.0619,3.87817
3150,madlobi01,1985,Bill Madlock,4.05356,4.06217,4.10467,4.0619
3151,madlobi01,1986,Bill Madlock,4.15282,4.05356,4.06217,4.10467
3152,madlobi01,1987,Bill Madlock,4.854180555555557,4.15282,4.05356,4.06217
3153,magadda01,1991,Dave Magadan,4.10117,4.21496,3.92041,3.85934
3154,magadda01,1992,Dave Magadan,3.8623,4.10117,4.21496,3.92041
3155,magadda01,1993,Dave Magadan,4.62185700729927,3.8623,4.10117,4.21496
3156,magadda01,1994,Dave Magadan,4.63541,4.62185700729927,3.8623,4.10117
3157,magadda01,1995,Dave Magadan,4.63299,4.63541,4.62185700729927,3.8623
3158,maldoca01,1989,Candy Maldonado,3.92041,3.85934,4.5235,4.15282
3159,maldoca01,1990,Candy Maldonado,4.32902,3.92041,3.85934,4.5235
3160,malzofr01,1965,Frank Malzone,3.93924,4.05437,4.0662,4.43742
3161,manniri01,1981,Rick Manning,4.07185,4.49876,4.70696,4.22707
3162,manniri01,1982,Rick Manning,4.48127,4.07185,4.49876,4.70696
3163,manniri01,1983,Rick Manning,4.49768,4.48127,4.07185,4.49876
3164,manniri01,1984,Rick Manning,4.43204,4.49768,4.48127,4.07185
3165,mantlmi01,1967,Mickey Mantle,3.67965,3.88302,3.93924,4.05437
3166,mantlmi01,1968,Mickey Mantle,3.40823,3.67965,3.88302,3.93924
3167,manwaki01,1995,Kirt Manwaring,4.63299,4.63541,4.50252,3.8623
