,waa_pg
4828,0.0178321678321678
4912,0.0128676470588235
4382,0.0102013422818791
2397,0.0170253164556962
2946,0.0066101694915254
5526,-0.00016
3555,0.0013793103448275
4511,0.0185806451612903
4666,-0.0029729729729729
656,-0.0166206896551724
2638,0.0029285714285714
1005,0.0014788732394366
3435,0.0085620915032679
436,0.0113636363636363
394,0.0054487179487179
5608,0.0073103448275862
4979,0.0212857142857142
3462,0.0230379746835443
2101,-0.0140366972477064
1001,0.0004794520547945
1592,0.0034394904458598
301,0.0235593220338983
1029,-0.0111184210526315
5054,0.0209150326797385
2236,0.0086163522012578
3570,0.00171875
2183,-0.0170666666666666
4623,0.0226174496644295
380,0.0274675324675324
2930,-0.0046564885496183
4333,0.025593220338983
5089,-0.0038888888888888
2607,0.0127131782945736
1277,0.0235220125786163
2678,0.0085593220338983
4156,-0.0208227848101265
5427,0.0114482758620689
2875,0.0116
4885,-0.0019594594594594
2617,0.0166438356164383
3058,0.0252027027027027
23,0.000880503144654
2902,-0.0057142857142857
2770,0.0196178343949044
4687,0.0025874125874125
4520,0.0346835443037974
888,0.0251492537313432
2285,0.0213291139240506
5671,0.0068831168831168
4571,0.0375824175824175
2030,-0.0084375
1691,-0.0020863309352517
623,0.0077215189873417
245,0.0105882352941176
1037,0.0199236641221374
2267,0.0085906040268456
2425,0.0235570469798657
3624,0.0027848101265822
818,-0.0049350649350649
5158,0.0072972972972972
1040,-0.0070289855072463
3521,-0.0117582417582417
4555,0.0148905109489051
385,0.0123225806451612
809,0.0158940397350993
4595,0.0239735099337748
884,0.0245578231292517
4663,-0.0085576923076923
3258,-0.0107079646017699
8,0.0264166666666666
1168,-0.0006622516556291
3662,0.0076377952755905
5792,-0.0008974358974358
5019,0.011098901098901
3865,0.0079874213836477
2918,-0.021391304347826
4761,-0.0080645161290322
1973,0.0051304347826086
2577,-0.0036912751677852
4085,-0.0068666666666666
4050,-0.009875
3849,-0.00375
2498,0.0138926174496644
5446,-0.0075652173913043
5664,0.0384276729559748
4323,0.0482558139534883
5736,-0.0154205607476635
4792,0.016
5252,0.0214569536423841
4868,0.012051282051282
693,-0.0152713178294573
4714,0.0221052631578947
4549,0.0338064516129032
3204,0.030958904109589
920,0.0116025641025641
5731,0.0167499999999999
1519,0.0152666666666666
4858,-0.0325757575757575
1694,-0.0132075471698113
205,-0.0124489795918367
186,-0.0125899280575539
4888,0.0220714285714285
4957,0.002
1430,-0.0221428571428571
1245,0.0073758865248226
3767,-0.0156481481481481
4091,-0.0112096774193548
1653,-0.0204575163398692
175,-0.0088888888888888
1967,0.0166225165562913
2854,-0.0059130434782608
3976,0.008051948051948
5172,0.0047014925373134
4417,0.0146979865771812
5575,-0.0004054054054054
3681,0.0324050632911392
4918,-0.018774193548387
4648,0.015759493670886
1900,0.0219580419580419
4332,0.034625850340136
1082,0.0167532467532467
1727,-0.0143809523809523
4176,-0.0113793103448275
3448,-0.0027272727272727
5313,-0.0088079470198675
1715,-0.0014788732394366
588,-0.0120945945945945
5767,-0.0204081632653061
840,0.0100617283950617
1818,-0.0063698630136986
4261,-0.0073154362416107
3083,0.0099074074074074
4708,0.0015602836879432
5325,0.0250602409638554
5296,-0.0010322580645161
5462,-0.0145098039215686
3171,-0.0067256637168141
5461,-0.0023711340206185
4070,0.0184375
3307,-0.0001459854014598
4547,0.0392592592592592
4138,0.0260526315789473
4500,0.0070588235294117
4267,0.047625
4107,0.0090510948905109
3634,-0.01456
1088,0.0194927536231884
173,0.0017543859649122
499,-0.0012173913043478
1707,0.0020588235294117
3919,0.0121232876712328
703,-0.0010091743119266
3036,0.0038509316770186
2010,0.0073076923076923
1994,0.0038888888888888
5786,-0.0052229299363057
5239,0.0223809523809523
4144,0.0287417218543046
1254,0.0118085106382978
1778,0.0040601503759398
2853,0.0122147651006711
121,0.0014906832298136
2619,0.0125954198473282
3424,0.0061538461538461
4448,0.0260126582278481
552,0.0154
344,0.0501030927835051
2315,0.0106382978723404
615,-0.0182706766917293
1504,-0.0385245901639344
4033,-0.0097777777777777
5171,-0.0005607476635514
5364,-0.0184259259259259
4612,-0.0094444444444444
1847,-0.0017808219178082
1680,0.0258024691358024
3094,0.0192307692307692
4973,-0.0202678571428571
3937,-0.0085333333333333
3263,0.005
1939,0.0219607843137254
1947,-0.0124999999999999
4832,0.0115584415584415
3378,0.0167375886524822
4263,0.0390683229813664
3881,0.0121052631578947
901,0.0048666666666666
5407,0.0122222222222222
4078,-0.0085925925925925
4135,-0.0070833333333333
1180,0.002125
1815,-0.0146610169491525
1355,0.0056862745098039
3501,0.0146969696969696
5312,-0.0042553191489361
3231,0.0084466019417475
1768,0.0017105263157894
2545,0.023312101910828
3211,-0.0175257731958762
2935,0.0104430379746835
571,0.0166386554621848
5414,-0.0039130434782608
3953,0.0060869565217391
621,0.0036283185840707
4088,-0.0056774193548387
4921,-0.0014906832298136
4449,0.0026612903225806
5589,0.0308536585365853
2534,0.0182014388489208
2548,0.0175555555555555
2261,-0.0068292682926829
3292,0.0170886075949367
5148,0.0024060150375939
1667,0.0161428571428571
4300,-0.0035338345864661
4788,-0.013047619047619
2127,-0.0038848920863309
2492,-0.016
1004,0.0163934426229508
2246,-0.0012686567164179
815,-0.0031851851851851
5298,-0.0095973154362416
1954,-0.0124107142857142
42,-0.0024806201550387
486,0.0293984962406015
3042,0.0094482758620689
2561,0.0046052631578947
4529,0.0129487179487179
341,0.0164788732394366
62,0.0312101910828025
1890,0.0170921985815602
657,0.0038181818181818
3888,0.0046
5247,0.016694214876033
383,0.0008609271523178
5039,-0.0164473684210526
1927,0.0222784810126582
1944,-0.0009090909090909
2143,-0.0011029411764705
675,0.0044585987261146
1456,0.0106060606060606
1190,-0.0138135593220338
1581,0.0008552631578947
5757,-0.0067272727272727
590,0.0095238095238095
3459,-0.018080808080808
3893,0.018954248366013
1288,0.0014
2477,-0.0075652173913043
2851,0.0086153846153846
3468,0.0107006369426751
3752,0.0255102040816326
4567,0.0251633986928104
2279,0.015078125
1873,0.0287261146496815
4699,0.0158974358974358
4769,0.0048251748251748
504,-0.0145985401459854
851,0.0353191489361702
2024,-0.0123423423423423
3031,-0.0010625
4451,0.0073793103448275
2799,-0.0050561797752808
3578,0.02
4274,-0.0050657894736842
3147,0.0083076923076923
222,0.0229770992366412
5062,0.0083647798742138
2385,-0.0102325581395348
37,-8.064516129032258e-05
3485,0.0117006802721088
4554,0.0183870967741935
4132,-0.0051239669421487
4446,0.00688
4770,-0.000495867768595
2779,0.0192156862745098
5404,-0.010919540229885
1055,-0.0030136986301369
1016,-0.0059859154929577
5293,0.0108843537414966
3661,-0.0007575757575757
3874,0.0146031746031746
2121,0.0249655172413793
5396,0.0107692307692307
4060,-0.02
3122,-0.0133571428571428
2356,0.0313422818791946
239,-0.0067021276595744
5472,-0.0122388059701492
4095,-0.0290344827586206
864,-0.0061904761904761
4952,0.05125
937,0.0045736434108527
1201,-0.003235294117647
5576,-0.0111578947368421
1896,-0.0012337662337662
3280,0.0041958041958041
5680,-0.0115753424657534
5674,0.0119108280254777
5112,0.0013533834586466
717,-0.0043243243243243
5226,0.0220496894409937
5572,-0.0081168831168831
2608,-0.0047402597402597
2135,0.0035570469798657
3502,0.008
4405,-0.005375
2691,-0.0022535211267605
2231,-0.0061589403973509
908,0.0082882882882882
4407,0.0282993197278911
3127,-0.0074468085106382
633,-0.00432
636,0.0140441176470588
4165,-0.0093023255813953
628,0.0127007299270073
4556,0.0254545454545454
5363,-0.0012631578947368
743,0.0042063492063492
140,0.0025773195876288
281,-0.0061403508771929
4183,-0.0106164383561643
4695,0.0252229299363057
1558,0.00375
5766,-0.0263461538461538
918,0.0063636363636363
607,-0.0040384615384615
5348,0.0210828025477707
5221,0.0279054054054054
2791,-0.0078709677419354
4281,0.006860465116279
5268,0.0444029850746268
3432,0.0039230769230769
5711,0.0632298136645962
3833,0.0062686567164179
5794,-0.006887417218543
2942,-0.0018055555555555
4933,-0.0046153846153846
2111,0.0032374100719424
2488,0.0124050632911392
3387,0.0067832167832167
3322,-0.0081443298969072
437,0.026578947368421
5120,-0.0015646258503401
981,-0.0086713286713286
1050,0.0212666666666666
987,0.0259859154929577
309,0.0196026490066225
1101,0.0021428571428571
2161,-0.0100869565217391
1182,0.0104666666666666
4294,0.0118620689655172
671,0.0108387096774193
2632,-0.0092763157894736
4811,0.0109722222222222
1298,0.0081632653061224
5570,-0.0051351351351351
1487,0.0040983606557377
2852,0.0146206896551724
2959,-0.018503937007874
885,0.0101492537313432
2838,-0.0129824561403508
368,0.0060248447204968
4988,0.0051079136690647
3131,-0.0131468531468531
512,0.006081081081081
122,0.0167721518987341
3995,-0.0023846153846153
4298,0.0176521739130434
5000,0.0020895522388059
3587,-0.0034507042253521
3349,-0.016578947368421
3698,0.0102419354838709
2813,-0.0032110091743119
1096,0.0222834645669291
3329,-0.017156862745098
1093,0.0015723270440251
2956,-0.0125581395348837
2081,0.0273611111111111
3932,-0.0003738317757009
56,0.0056923076923076
370,0.0182051282051282
1044,0.0114864864864864
3969,0.0126543209876543
625,0.0056944444444444
806,0.0153719008264462
1593,0.0270666666666666
4372,0.0083941605839416
4272,0.0095597484276729
1439,-0.0007051282051282
5228,0.005177304964539
2525,-0.0158024691358024
2419,0.0050331125827814
1742,0.0041176470588235
5661,0.0063478260869565
2673,-0.0158169934640522
797,0.0119736842105263
1663,-0.0047468354430379
1634,0.0090066225165562
1674,-0.0112337662337662
3310,-0.0135074626865671
4254,-0.0066025641025641
3281,0.0075257731958762
1997,0.017012987012987
2017,0.002719298245614
4051,0.0263945578231292
1793,0.0202469135802469
856,0.0105797101449275
2526,-0.0001379310344827
3192,0.01
1710,0.0112592592592592
4864,0.0075324675324675
2084,0.0230833333333333
2717,0.007012987012987
1918,-0.0221052631578947
4429,-0.0111206896551724
5429,-0.0195973154362416
2473,0.0075
4905,0.0256643356643356
4580,-0.0110743801652892
4739,-0.0046323529411764
291,0.0235632183908045
1257,0.0077622377622377
5347,0.0123357664233576
5729,0.0330147058823529
5668,0.0026315789473684
2176,0.0245098039215686
3751,0.0063815789473684
1326,0.0129133858267716
1501,-0.0074050632911392
1775,0.0069620253164556
461,-0.0045323741007194
3979,-0.0152941176470588
3694,-0.0036601307189542
1080,0.0037647058823529
4217,0.027112676056338
1022,0.0045522388059701
5305,0.003
798,0.0031932773109243
3551,-0.0059793814432989
4131,-0.0018543046357615
1113,0.0057246376811594
1466,0.0016901408450704
4728,0.0027722772277227
1792,0.0267521367521367
371,-0.0083333333333333
4783,0.0114556962025316
303,0.0166013071895424
31,-0.012719298245614
1448,0.0174747474747474
4592,-0.0122916666666666
3399,0.0134265734265734
3594,-0.000566037735849
4185,-0.0104032258064516
349,0.0078709677419354
4557,0.0027868852459016
193,-0.0003205128205128
449,-0.0046794871794871
1258,-0.0097484276729559
299,0.0404697986577181
3491,-0.0120805369127516
2865,-0.0140625
5038,-0.0068292682926829
3729,0.0196913580246913
622,0.0008163265306122
4328,0.0331210191082802
1835,0.003051948051948
5236,-0.002680412371134
748,-0.0063025210084033
3461,0.0162913907284768
1418,-0.0093388429752066
2874,0.0254601226993865
1931,0.0154487179487179
2182,0.0012987012987012
5257,0.0
1083,-0.0148780487804878
2020,0.0222818791946308
2751,-0.0013533834586466
900,0.0307453416149068
2513,0.0017391304347826
5371,0.0157857142857142
3564,0.0162727272727272
1833,0.0201503759398496
1639,0.0198148148148148
946,0.0100724637681159
1732,-0.0138926174496644
2680,-0.0016911764705882
4468,0.0153503184713375
5558,0.0109473684210526
4347,0.0016455696202531
2629,-0.0093203883495145
5582,0.0215602836879432
986,-0.0066666666666666
3275,0.0081379310344827
20,-0.0035915492957746
2147,0.00272
373,-0.0071830985915492
195,-0.0134259259259259
705,0.0018064516129032
2552,-0.0182014388489208
4481,0.0208928571428571
4195,0.0330232558139534
647,0.0136538461538461
1195,-0.0062903225806451
199,0.0033653846153846
3575,0.0164077669902912
5475,-0.0055555555555555
2103,0.0027215189873417
788,0.0224087591240875
2294,-0.0081739130434782
2395,0.0228666666666666
2463,0.0162280701754386
5498,0.0039436619718309
1156,0.0115032679738562
1637,0.0262962962962962
4225,0.0131428571428571
523,0.006
720,0.0089215686274509
541,0.0386163522012578
2858,-0.0161616161616161
4101,0.0029457364341085
737,0.0231538461538461
1293,-0.0102142857142857
1386,0.0209090909090909
3769,-0.0161184210526315
4692,0.0079870129870129
3237,-0.0066949152542372
4647,0.0064166666666666
4871,-0.0005298013245033
702,-0.0172727272727272
857,-0.0078676470588235
1099,0.014074074074074
5119,-0.0095454545454545
2873,0.0222839506172839
880,0.0168613138686131
2531,0.0082269503546099
153,0.0051515151515151
5613,0.0482894736842105
4721,-0.0009316770186335
5514,0.0106711409395973
3180,0.0028472222222222
3470,0.0041509433962264
5776,0.001967213114754
430,0.0061194029850746
3808,0.0160897435897435
400,0.0303225806451612
3271,0.0194366197183098
3483,0.0165306122448979
553,0.0201379310344827
1584,-0.0078723404255319
609,0.023525641025641
1178,-0.0155
2600,-0.0043362831858407
4640,0.0190683229813664
5574,-0.02016
691,-0.0110679611650485
5207,-0.0070731707317073
3326,0.0223404255319148
3431,0.0058394160583941
4998,0.0317241379310344
5698,0.0040410958904109
4236,-0.0007272727272727
3205,0.0134532374100719
1871,-0.0055395683453237
5088,-0.011055900621118
2357,0.0339310344827586
4459,-0.0071812080536912
1272,0.0035761589403973
4913,0.0013235294117647
4191,-0.0168345323741007
1666,0.0154545454545454
1153,0.0151428571428571
1823,0.0095384615384615
2003,0.0061643835616438
889,0.0081021897810219
4632,0.0044444444444444
4574,0.0186805555555555
305,-0.0210191082802547
2928,0.000817610062893
704,0.0012101910828025
2324,0.0124657534246575
2634,0.0090322580645161
4862,-0.0029729729729729
3970,0.0048734177215189
4229,-0.01632
812,-0.0025342465753424
5702,0.0169426751592356
5346,0.0118518518518518
2836,0.0174418604651162
762,0.0047402597402597
4825,-0.0180916030534351
2599,0.0009271523178807
2987,-0.0023664122137404
5796,-0.0091
5580,0.0259375
1059,-0.0084251968503937
549,0.028516129032258
1038,0.0259333333333333
4171,-0.0101242236024844
5416,0.0078807947019867
4689,0.0008411214953271
907,-0.003469387755102
442,0.0139310344827586
5545,0.0063043478260869
3667,0.0016379310344827
2944,0.0137142857142857
5816,0.0133812949640287
1446,0.0063636363636363
4909,0.021953125
4784,0.005632911392405
3747,-0.0071969696969696
2847,0.0126086956521739
2527,0.0054729729729729
833,0.0288198757763975
5182,0.0345205479452054
4470,-0.0115267175572519
3285,0.0377477477477477
1842,0.0018243243243243
5719,0.004228187919463
5436,0.0057471264367816
5641,0.0140506329113924
138,0.0063265306122448
3194,-0.023169014084507
1104,0.0094805194805194
2713,0.0184615384615384
2583,0.00328
464,-0.0068322981366459
2191,0.0107518796992481
5443,0.0067256637168141
2495,-0.0231481481481481
1669,0.0015172413793103
4318,-0.0140875912408759
5248,0.0310958904109589
4247,-0.0255
3508,-0.0155421686746987
854,-0.0138686131386861
2343,0.0261875
482,-0.0096551724137931
3065,0.011031746031746
1021,-0.0165217391304347
1041,-0.0095918367346938
3125,0.0190066225165562
263,-0.0084615384615384
3843,0.00890756302521
251,-0.0032214765100671
5357,0.0148120300751879
1849,-0.0037383177570093
3853,0.0081132075471698
1662,-0.0060150375939849
3081,0.0287681159420289
1054,-0.0032075471698113
5397,0.0076190476190476
5137,0.0359235668789808
4773,0.0032307692307692
267,0.0089333333333333
3489,-0.0090131578947368
2866,-0.0105882352941176
1276,0.0217931034482758
749,0.0072368421052631
3,0.0274374999999999
352,0.0107407407407407
5033,-0.0017197452229299
2845,0.0140645161290322
906,0.0086725663716814
3896,-0.0082442748091603
3909,0.0065891472868217
5520,0.02
4906,0.0057037037037037
5399,0.0064935064935064
4999,-0.0229139072847682
4370,0.0288135593220339
5075,0.0004316546762589
4314,0.0058389261744966
2154,-0.0014285714285714
2839,-0.0087837837837837
5465,0.0138095238095238
2063,-0.0008163265306122
2441,0.0076870748299319
5006,0.0357432432432432
1094,0.0042176870748299
5072,-0.0034285714285714
2363,0.0435333333333333
268,-0.0189032258064516
1431,0.0151333333333333
4114,0.0180487804878048
5141,0.0152845528455284
2007,0.012716049382716
5156,-0.0026190476190476
317,-0.0295555555555555
4471,-0.0260952380952381
3444,-0.0131012658227848
1977,-0.0284666666666666
1781,0.0300645161290322
2666,-0.0018238993710691
3178,0.0121153846153846
1486,-0.0011409395973154
4816,0.0133333333333333
3306,0.0057462686567164
2059,-0.0190983606557377
2278,-0.0049056603773584
5093,-0.0099152542372881
2500,0.0205590062111801
555,0.0174683544303797
4000,-0.0353921568627451
5266,0.0459649122807017
5405,-0.0187301587301587
5048,-0.0296491228070175
4322,-0.0045222929936305
2326,-0.0031818181818181
2816,0.016578947368421
3455,-0.0025
1780,0.0256129032258064
4996,0.0114598540145985
3693,0.013469387755102
3316,0.0141025641025641
1985,0.0162820512820512
5448,0.0036363636363636
5728,0.0402307692307692
3257,-0.0028387096774193
564,0.0102836879432624
4509,0.0090579710144927
3770,-0.012516129032258
3809,0.0077987421383647
3497,-0.0040939597315436
1730,-0.0203225806451612
4022,0.0199248120300751
2933,-0.0171532846715328
953,0.0346896551724137
265,-0.0118439716312056
5123,-0.0160992907801418
308,0.0149677419354838
4492,0.0239855072463768
1884,-0.0181147540983606
1211,-0.0023841059602649
5799,0.031056338028169
2075,0.0096129032258064
5129,-0.0152272727272727
5648,0.0079464285714285
5544,0.0207608695652173
931,0.0481935483870967
3082,-0.0101739130434782
3405,-0.0067692307692307
1857,0.01625
4189,0.0042105263157894
2119,0.0260869565217391
4843,-0.023169014084507
4723,-0.0153378378378378
5365,0.0075862068965517
5609,-0.0095495495495495
5356,-0.010875
3908,-0.005929203539823
2136,-0.0084137931034482
1270,-0.0055102040816326
3196,0.0127678571428571
5195,0.021025641025641
3621,-0.0173529411764705
5496,0.0106369426751592
3190,0.0107142857142857
2653,0.0353164556962025
4768,-0.0064925373134328
4624,0.0276923076923076
694,0.02125
5238,-0.0166115702479338
1578,0.0031847133757961
1045,0.0249056603773584
2353,0.0033812949640287
327,-0.0097902097902097
1011,-0.0184705882352941
1217,0.0298051948051948
5214,0.03671875
2567,0.01765625
2446,-0.0011494252873563
4823,-0.0193382352941176
1532,0.0173809523809523
4989,-0.002394366197183
5243,0.0067114093959731
19,-0.0034415584415584
1472,-0.0155555555555555
4023,-0.0019327731092436
2049,0.012125
2774,-0.01009009009009
3487,-0.005045871559633
940,0.0189610389610389
1671,0.0085915492957746
1193,-0.0010967741935483
578,0.0004861111111111
310,0.0058947368421052
2693,-0.0019727891156462
4896,0.0123076923076923
4232,0.0181168831168831
200,0.018051948051948
3786,0.0024719101123595
4387,0.0107843137254901
5535,-0.0001063829787234
3009,0.0106140350877192
709,-0.0056462585034013
3696,0.0141085271317829
1372,-0.0281333333333333
1209,0.0225806451612903
5626,0.0078431372549019
1264,0.0063888888888888
2097,0.0001388888888888
1299,-0.0048760330578512
5204,0.0157051282051282
429,0.0170175438596491
4367,0.0204838709677419
4082,-0.0084768211920529
544,0.0412587412587412
3268,-0.0087121212121212
1922,-0.0040336134453781
4439,-0.0131111111111111
2410,-0.00456
1089,-0.0041780821917808
3347,-0.0062732919254658
174,-0.000327868852459
4542,-0.0047368421052631
378,0.0024489795918367
4968,-0.0131333333333333
3209,0.0038297872340425
3697,0.0053846153846153
5050,-0.0035714285714285
456,-0.0123026315789473
4342,0.0082692307692307
3087,-0.0109677419354838
3740,-0.0145736434108527
290,0.0004458598726114
3623,-0.0309302325581395
3561,0.0097122302158273
540,0.0479746835443038
3668,0.0107361963190184
2670,0.0264843749999999
1440,-0.0224210526315789
3482,0.0031125827814569
2217,-0.0006201550387596
49,0.0418918918918918
3396,0.008905109489051
5198,0.009090909090909
87,0.014074074074074
1670,-0.0058709677419354
4303,0.0008227848101265
5224,0.0044025157232704
2008,0.0361111111111111
3815,-0.0079487179487179
4117,0.0165822784810126
2724,0.0162043795620438
229,0.0157142857142857
1429,0.0116535433070866
4963,0.0087333333333333
983,0.0177777777777777
3188,0.0133098591549295
455,-0.0201986754966887
2044,0.0039873417721518
3576,0.0193037974683544
5299,-0.0052597402597402
3783,0.020379746835443
1360,0.0387162162162162
2982,0.0204026845637583
741,-0.01488
3944,-0.0126623376623376
1848,0.0070440251572327
3245,-0.0027848101265822
1758,0.0188
1560,0.015575221238938
90,0.0002857142857142
4463,0.019751552795031
4713,0.0061589403973509
700,-0.0041447368421052
5543,0.0014074074074074
5114,0.0190151515151515
1117,0.0133834586466165
1902,-0.0085294117647058
1559,0.0114728682170542
2268,0.0141875
3265,0.0072413793103448
4204,-0.0006315789473684
3618,0.0046902654867256
311,-0.0045528455284552
462,-0.0090566037735849
4005,-0.0071428571428571
3566,0.0076870748299319
2616,0.024776119402985
4044,0.0139999999999999
1090,-0.0069565217391304
4071,0.0019254658385093
2615,0.0280891719745222
4987,-0.0032394366197183
5310,0.022828947368421
3331,0.002484076433121
692,0.0052898550724637
2424,0.0210576923076923
5463,0.0163225806451612
3961,0.0091428571428571
5684,0.0099310344827586
4931,-0.0162295081967213
4908,0.0283108108108108
1761,0.0053535353535353
472,0.0205555555555555
1350,0.0217054263565891
2882,0.0090322580645161
1398,-0.005379746835443
483,0.0217610062893081
2195,0.023515625
3393,0.0192810457516339
1513,-0.0097163120567375
4243,0.0127906976744186
5240,0.0154777070063694
1340,0.0029629629629629
3463,0.0035251798561151
3510,-0.0073015873015873
107,-0.0035779816513761
2145,0.0094690265486725
2241,-0.0047260273972602
1703,0.0168702290076335
2819,0.0169333333333333
2827,-0.000253164556962
3072,-0.0234782608695652
3428,0.0389473684210526
4675,0.0144927536231884
4914,-0.0073722627737226
2314,0.0267080745341614
846,-0.019
5779,0.0219135802469135
3705,0.0043046357615894
2595,-0.0115555555555555
2123,-0.0083333333333333
2661,0.0100641025641025
3719,-0.0083333333333333
3602,0.0044954128440366
1647,0.0197810218978102
4166,0.010074074074074
3915,0.0275838926174496
576,-0.0176258992805755
960,-0.0038888888888888
875,0.0142962962962962
2952,0.0080392156862745
1981,0.0283647798742138
1612,0.0012230215827338
2532,0.0089523809523809
330,-0.0128070175438596
843,-0.0007843137254901
2319,-0.0006122448979591
4575,0.0182962962962962
5140,0.0067307692307692
2781,0.0095419847328244
1869,-0.01
4853,0.0155284552845528
4703,0.014047619047619
872,0.0086092715231788
3541,0.0058571428571428
2113,0.0257746478873239
5532,0.0096575342465753
5245,0.040728476821192
5237,0.0029710144927536
4455,0.0222292993630573
904,-0.0124074074074074
3456,-0.0051449275362318
5308,0.0149333333333333
1510,0.0007746478873239
5501,-0.02390625
3167,-0.0106802721088435
701,0.0001948051948051
3647,-0.013170731707317
131,-0.0095364238410596
3034,-0.0144217687074829
5804,0.0043971631205673
2225,-0.0068067226890756
4902,0.020440251572327
3879,0.0216528925619834
2330,0.0085576923076923
5521,0.0135869565217391
4704,0.013
440,0.0130147058823529
2568,-0.0034188034188034
1963,0.0009803921568627
4533,0.027829457364341
181,-0.010703125
2741,-0.0151369863013698
4597,0.0174025974025974
1492,0.0058219178082191
2765,0.00206106870229
5272,-0.0173972602739726
1115,0.0055194805194805
3959,-0.007421875
5744,-0.0057746478873239
5662,0.0203821656050955
3758,0.0226282051282051
3077,0.0168181818181818
2086,0.0079166666666666
487,0.0063120567375886
1745,0.009090909090909
4629,0.0231901840490797
747,-0.0048387096774193
1455,0.0145061728395061
4812,-0.0014583333333333
3764,-0.0050980392156862
1019,-0.0030088495575221
5300,0.006078431372549
5566,0.0075555555555555
3663,0.0124113475177304
231,0.0061379310344827
5180,0.0214482758620689
3334,-0.0153125
2785,-0.0019819819819819
2850,0.0335526315789473
3355,-0.0022147651006711
1921,0.0062337662337662
3380,0.0125641025641025
3004,-0.002828947368421
610,-0.0035374149659863
3417,0.029078947368421
582,-0.0029936305732484
2772,0.0189166666666666
5060,0.0072727272727272
79,0.00175
5197,0.0164150943396226
1292,0.000379746835443
4846,0.0252054794520547
2022,0.0172535211267605
3617,-0.0055882352941176
3604,0.0190131578947368
2502,0.002875816993464
2409,0.0119607843137254
1984,0.0140880503144654
3155,0.0283660130718954
2115,0.0472972972972973
3135,0.0124812030075187
1109,0.01
3994,0.0055414012738853
2984,0.0277922077922077
1183,0.0308496732026143
1361,0.0285534591194968
4345,-0.0125373134328358
2752,0.0169594594594594
1318,0.0012413793103448
2570,0.0145736434108527
1805,-0.0082178217821782
2391,0.0332298136645962
1222,0.0083448275862068
2316,0.0135555555555555
1656,0.0211764705882352
4444,-0.0082432432432432
5297,-0.0014666666666666
3382,0.0327205882352941
5725,0.01248
5385,0.0123404255319148
2439,-0.0069158878504672
4819,-0.0124778761061946
3939,0.0022151898734177
559,0.0115625
470,0.0273684210526315
964,-0.0021290322580645
3202,0.0335802469135802
3492,-0.0122881355932203
3262,0.0065254237288135
2088,0.0070967741935483
1706,0.0184782608695652
2497,0.005
1312,-0.0121238938053097
2553,0.0092567567567567
4917,-0.008595041322314
206,0.0347101449275362
774,-0.0202459016393442
3287,0.0008759124087591
384,0.0203921568627451
3554,-0.0036567164179104
2485,-0.0080864197530864
2383,0.0077777777777777
1541,0.0004065040650406
4850,0.0098
847,-0.007560975609756
1416,0.0124999999999999
407,-0.0010084033613445
1458,0.0148412698412698
3795,-0.00568345323741
381,0.0175454545454545
3144,-0.0115483870967741
279,0.015040650406504
3827,0.0030718954248366
2580,-0.0095483870967741
3545,0.0158571428571428
1374,0.0095
5151,-0.0103205128205128
3308,-0.0100709219858156
5373,0.0126241134751773
1250,0.0006451612903225
3989,-0.0078980891719745
1252,-0.0037254901960784
61,0.0209032258064516
3154,-0.0071323529411764
4777,-0.0143589743589743
2569,0.019078947368421
2153,-0.0017567567567567
3247,0.0025308641975308
1256,0.0035624999999999
5551,0.0122297297297297
2696,0.0108450704225352
5482,0.0092805755395683
5456,0.0120496894409937
4467,-0.0273793103448275
4411,0.0017333333333333
2722,0.0237974683544303
194,-0.0111111111111111
357,-0.002551724137931
4751,0.0356875
4560,-0.0118238993710691
1632,-0.0018320610687022
3978,-0.0115454545454545
4683,0.0036601307189542
2883,0.0
5175,-0.0087878787878787
4043,0.0233125
3095,0.0093478260869565
1747,0.0287603305785123
2338,-0.0064748201438848
5637,-0.0221739130434782
3811,-0.0036774193548387
5638,0.015078125
1892,0.0136
228,0.0001282051282051
638,-0.0100719424460431
5370,0.0005147058823529
3163,0.0075539568345323
1491,0.0079259259259259
3319,-0.0009876543209876
4024,0.0020805369127516
5553,0.0109790209790209
1711,-0.0089763779527559
2939,-0.0008552631578947
5278,0.0102290076335877
4722,0.0142405063291139
1323,-0.039375
4437,-0.0098620689655172
2793,-0.0053521126760563
5611,0.0273793103448275
5768,0.0072727272727272
1078,0.0056204379562043
1048,0.0097385620915032
5110,-0.0063846153846153
2920,0.0340441176470588
5597,-0.0016666666666666
4325,-0.0211428571428571
178,0.00234375
3854,0.0084
5080,-0.0070212765957446
162,-0.0064
2671,0.0075
2556,0.016734693877551
2677,0.0166901408450704
65,0.0174691358024691
4800,0.0088961038961038
3593,0.0037837837837837
5598,0.0047863247863247
1755,0.0034453781512605
2797,-0.0078504672897196
825,0.0016556291390728
4192,0.0034615384615384
3372,-0.0088513513513513
3703,0.0083739837398374
1633,0.0152317880794701
2415,0.020377358490566
966,-0.0163309352517985
1959,-0.0075396825396825
209,0.0330246913580246
4175,-0.0128461538461538
1192,0.0020805369127516
3526,-0.0119310344827586
4013,-0.02425
5262,-0.0078571428571428
1952,0.0106306306306306
2749,0.0004761904761904
2812,-0.000875
3266,-0.0078888888888888
2860,-0.0281196581196581
5650,-0.0018367346938775
454,-0.0282835820895522
5107,0.000943396226415
4427,0.0134408602150537
5659,-0.0110204081632653
2041,0.0223076923076923
1547,0.0153896103896103
